participant,task,step,x0,x1,x2,x3,choice,target,time
3,26,5,-1.72,-0.03,-0.00,0.00,1,1,2464533.00
3,26,6,-2.06,-1.09,0.00,-0.00,1,1,2468314.00
3,26,7,0.24,-0.48,0.00,0.03,0,0,2472370.00
3,26,8,-0.70,-1.43,0.01,-0.00,1,1,2475819.00
3,26,9,-0.70,0.39,-0.00,-0.00,1,0,2480160.00
3,27,0,-1.92,-0.64,-0.00,-0.00,0,1,2496668.00
3,27,1,-0.30,-2.20,0.00,-0.04,1,1,2508054.00
3,27,2,-1.50,-1.06,0.00,-0.00,1,1,2511399.00
3,27,3,1.01,0.07,0.14,-0.00,0,0,2517285.00
3,27,4,-2.04,1.00,0.00,-0.02,0,1,2520742.00
3,27,5,-0.53,0.53,-0.58,0.00,0,0,2524530.00
3,27,6,0.09,-2.64,-0.00,0.00,1,1,2528001.00
3,27,7,-1.72,-1.24,0.00,-0.00,1,1,2532512.00
3,27,8,0.98,0.37,0.08,-0.00,0,0,2536365.00
3,27,9,0.64,1.67,-1.60,-0.40,0,0,2539674.00
3,28,0,-0.92,-0.16,-0.00,-0.00,1,0,2554406.00
3,28,1,1.02,0.32,-0.50,-0.00,0,1,2570855.00
3,28,2,-2.11,-1.20,0.00,-0.00,0,0,2575089.00
3,28,3,0.65,-1.28,0.00,-0.02,1,0,2578999.00
3,28,4,-2.43,-1.60,-0.08,0.00,0,0,2584443.00
3,28,5,0.81,-1.26,0.00,-0.00,1,0,2588530.00
3,28,6,-1.46,-1.98,-0.00,-0.44,0,0,2591975.00
3,28,7,-0.71,-0.50,-0.00,-0.00,0,0,2595566.00
3,28,8,-3.55,-2.56,0.00,-0.00,0,0,2598827.00
3,28,9,3.05,2.03,-0.01,-0.03,1,1,2602324.00
3,29,0,-2.58,1.80,0.00,-0.00,0,0,2624037.00
3,29,1,-0.20,-0.64,-0.00,-0.00,1,1,2629376.00
3,29,2,1.72,2.07,-0.00,0.00,0,1,2632779.00
3,29,3,0.85,1.43,-0.00,0.00,0,0,2636283.00
3,29,4,0.64,1.15,0.00,-0.00,0,0,2639360.00
3,29,5,-2.13,-3.67,-0.00,0.00,1,1,2642591.00
3,29,6,0.70,-1.12,-0.00,0.03,1,1,2645625.00
3,29,7,0.05,1.48,-0.00,0.01,0,0,2648968.00
3,29,8,0.45,0.06,-0.00,-0.00,0,1,2652732.00
3,29,9,-1.52,-0.81,0.04,-0.00,1,0,2656097.00
4,0,0,1.22,-1.52,0.00,3.12,0,1,294203.00
4,0,1,0.20,0.05,0.01,0.03,1,1,301626.00
4,0,2,1.06,-0.12,-0.01,-0.00,0,1,311636.00
4,0,3,0.33,2.34,-0.00,-0.07,0,0,319298.00
4,0,4,1.10,-0.21,0.00,-0.02,1,1,329955.00
4,0,5,-0.26,1.99,0.00,-0.66,0,0,334963.00
4,0,6,-0.73,-0.50,-0.00,0.74,0,0,338930.00
4,0,7,1.47,-1.75,0.00,0.02,1,1,342650.00
4,0,8,-1.08,-0.39,-0.00,0.90,1,0,347882.00
4,0,9,0.74,0.42,-0.00,0.01,0,1,351154.00
4,1,0,0.26,-1.11,0.00,0.00,1,0,376169.00
4,1,1,1.54,2.06,-0.62,-0.00,1,1,383641.00
4,1,2,0.08,1.65,0.00,0.00,1,1,389193.00
4,1,3,0.14,1.37,-0.00,-0.00,1,1,393232.00
4,1,4,-0.34,0.72,0.00,-0.11,1,1,396857.00
4,1,5,0.19,-0.11,-0.00,0.13,0,1,401320.00
4,1,6,1.33,0.17,-2.48,29.44,1,1,407576.00
4,1,7,-0.91,-2.08,-0.00,-0.03,0,0,411360.00
4,1,8,3.11,0.09,0.00,0.00,1,1,415360.00
4,1,9,-1.51,-1.11,0.00,0.04,0,0,422520.00
4,2,0,-1.80,-0.15,-0.01,-0.00,0,1,464303.00
4,2,1,0.89,1.51,-0.00,-0.00,0,0,468128.00
4,2,2,2.28,1.80,-0.02,0.46,0,0,471263.00
4,2,3,1.40,0.11,-0.00,-0.00,0,0,474607.00
4,2,4,-0.31,-2.84,-0.00,0.00,1,1,479103.00
4,2,5,-0.65,-0.98,-0.00,0.00,1,1,482614.00
4,2,6,-1.89,0.54,0.00,0.00,1,1,485958.00
4,2,7,-0.32,-0.27,0.00,-0.00,1,1,489406.00
4,2,8,-0.40,-0.40,-0.00,-0.00,1,0,493518.00
4,2,9,-0.44,-0.73,0.00,0.00,1,1,498591.00
4,3,0,-2.03,0.92,-0.03,-0.06,1,0,536365.00
4,3,1,-1.11,1.54,0.00,0.00,0,0,540085.00
4,3,2,1.01,0.38,0.00,-0.00,0,1,545069.00
4,3,3,1.94,0.83,-0.00,0.00,1,0,554221.00
4,3,4,-0.08,2.16,0.00,0.00,0,0,558932.00
4,3,5,-2.79,-1.17,0.20,-0.01,0,1,562940.00
4,3,6,0.66,-1.61,0.00,0.00,1,1,566828.00
4,3,7,-0.21,-0.28,-0.01,-0.00,1,1,570124.00
4,3,8,-1.79,1.20,0.00,-0.01,0,0,574460.00
4,3,9,-1.15,-0.91,0.00,0.01,1,1,579516.00
4,4,0,-1.10,0.07,-0.00,-0.00,0,0,599620.00
4,4,1,1.34,0.88,-0.00,-0.00,1,1,603139.00
4,4,2,0.19,0.16,0.15,-0.01,1,1,609603.00
4,4,3,-1.64,-2.52,-0.00,-0.00,0,0,613915.00
4,4,4,-1.54,0.30,0.00,0.01,0,0,619835.00
4,4,5,-0.15,-0.80,0.00,-0.00,0,0,624755.00
4,4,6,-0.07,-0.58,-0.00,-0.00,0,0,628379.00
4,4,7,1.60,1.33,-0.00,-0.00,0,1,632618.00
4,4,8,0.89,-0.66,-0.08,-0.00,0,1,640131.00
4,4,9,-0.35,-0.14,-0.00,0.00,0,0,643538.00
4,5,0,1.75,0.51,0.00,0.00,0,0,673218.00
4,5,1,1.65,-0.29,-0.00,0.03,0,0,676490.00
4,5,2,-0.90,1.59,-0.00,-3.92,1,1,680714.00
4,5,3,2.02,0.60,-0.00,0.00,0,0,685777.00
4,5,4,-0.20,-1.35,0.00,-0.02,1,1,691353.00
4,5,5,2.72,-1.88,-0.09,-0.03,0,0,694793.00
4,5,6,1.18,0.72,0.01,-0.00,0,0,698033.00
4,5,7,0.01,1.42,-0.00,-0.00,0,0,702945.00
4,5,8,0.24,3.15,-0.00,0.00,0,0,706545.00
4,5,9,-1.24,-0.40,-0.00,0.06,1,1,710152.00
4,6,0,-1.01,-0.75,-0.00,0.03,1,1,737272.00
4,6,1,2.61,-2.55,0.00,0.00,1,0,740752.00
4,6,2,-2.33,1.42,0.00,-0.00,0,1,747888.00
4,6,3,-0.41,-1.43,0.00,-0.00,1,1,752376.00
4,6,4,0.47,-0.23,-0.00,0.00,0,0,758216.00
4,6,5,-1.16,0.25,-0.00,-0.00,1,1,762359.00
4,6,6,-1.18,0.89,-0.03,0.00,1,1,767375.00
4,6,7,-1.14,0.51,0.01,0.00,1,1,771199.00
4,6,8,0.32,-0.93,0.00,-0.11,0,1,775351.00
4,6,9,3.02,-1.59,-0.00,-0.00,1,0,778871.00
4,7,0,-1.51,-1.98,0.00,-0.00,1,1,799343.00
4,7,1,-1.65,-2.58,-0.00,0.01,1,1,802790.00
4,7,2,0.01,-0.33,0.00,-0.00,0,1,806758.00
4,7,3,2.89,2.25,0.00,-0.00,0,0,813486.00
4,7,4,-0.65,0.50,-0.12,0.00,1,0,816990.00
4,7,5,1.71,1.01,-0.00,-0.00,0,0,823375.00
4,7,6,-4.35,-3.19,0.00,0.03,1,1,826990.00
4,7,7,-0.20,-0.10,-0.03,-0.01,1,0,830350.00
4,7,8,-2.50,-0.31,0.00,-0.11,0,0,842549.00
4,7,9,0.09,0.76,-0.00,0.00,1,0,846181.00
4,8,0,0.74,0.28,-0.00,0.00,0,1,862629.00
4,8,1,-0.04,0.49,0.00,0.04,0,0,866525.00
4,8,2,-1.02,-2.08,-0.01,0.00,0,0,870396.00
4,8,3,1.14,0.99,-0.00,-0.02,1,1,875245.00
4,8,4,1.18,1.74,0.00,-0.00,1,1,878525.00
4,8,5,-0.33,-1.32,-0.00,-0.00,0,0,883516.00
4,8,6,0.08,1.15,-0.00,-0.00,1,0,888092.00
4,8,7,-3.02,-3.11,-0.00,0.00,0,0,892732.00
4,8,8,-1.80,-1.67,0.00,-0.00,0,0,895909.00
4,8,9,-0.06,0.69,0.00,0.00,0,0,901140.00
4,9,0,-0.05,0.23,0.00,-0.00,0,1,924516.00
4,9,1,2.47,-0.08,-0.00,-0.00,0,1,927876.00
4,9,2,1.36,0.83,-0.00,0.00,0,1,933387.00
4,9,3,4.12,-0.95,-0.00,0.00,0,1,937155.00
4,9,4,1.20,0.49,0.00,-0.00,1,1,941107.00
4,9,5,-0.74,-0.18,-0.00,0.00,0,0,944810.00
4,9,6,-0.48,1.90,0.00,0.03,1,1,949171.00
4,9,7,2.92,-1.36,-0.00,-0.00,0,0,953259.00
4,9,8,-2.16,-0.16,0.01,-0.00,0,0,956420.00
4,9,9,2.25,-1.30,0.08,-0.00,0,0,959515.00
4,10,0,-1.66,0.33,0.00,-0.00,1,1,975266.00
4,10,1,-0.28,-1.33,-0.00,0.00,1,0,980763.00
4,10,2,-0.91,1.04,-0.01,-0.00,0,1,988098.00
4,10,3,-1.69,-1.58,0.00,0.00,0,0,993786.00
4,10,4,-1.73,1.11,0.12,-0.00,1,1,997098.00
4,10,5,-2.80,-0.89,-0.00,-0.00,0,0,1006522.00
4,10,6,1.28,-0.42,0.00,0.05,0,0,1014705.00
4,10,7,1.03,2.35,-0.00,0.74,1,1,1018058.00
4,10,8,-0.10,-0.12,-0.00,0.03,0,0,1021961.00
4,10,9,1.28,-1.55,0.00,-0.00,0,0,1025137.00
4,11,0,-1.92,-0.64,0.01,-0.00,1,1,1041824.00
4,11,1,-0.30,-2.20,0.00,0.00,1,1,1046960.00
4,11,2,-1.50,-1.06,0.00,-0.00,1,1,1050297.00
4,11,3,1.01,0.07,-0.00,-0.03,0,0,1053649.00
4,11,4,-2.04,1.00,-24.96,-0.01,1,1,1056584.00
4,11,5,-0.53,0.53,0.02,0.03,1,0,1060264.00
4,11,6,0.09,-2.64,0.38,3.12,0,1,1065672.00
4,11,7,-1.72,-1.24,0.00,-0.03,0,1,1072728.00
4,11,8,0.98,0.37,0.01,0.00,0,0,1077400.00
4,11,9,0.64,1.67,-0.00,0.00,0,0,1080967.00
4,12,0,-2.21,2.69,0.00,-3.36,1,0,1106159.00
4,12,1,1.30,-2.00,-0.00,-0.00,0,1,1109622.00
4,12,2,2.97,-2.34,-0.00,0.74,1,1,1113311.00
4,12,3,1.16,-1.04,0.00,0.00,1,0,1116807.00
4,12,4,-1.90,1.63,0.00,0.00,0,0,1120895.00
4,12,5,-0.66,0.41,-0.02,-0.01,0,0,1126503.00
4,12,6,0.34,0.50,0.00,0.01,0,0,1129990.00
4,12,7,-3.91,3.49,0.00,0.90,0,0,1133110.00
4,12,8,2.03,-2.23,0.00,0.00,1,1,1137134.00
4,12,9,-0.74,0.41,-0.12,0.00,0,1,1140238.00
4,13,0,1.61,0.32,0.00,0.00,1,0,1159349.00
4,13,1,1.38,0.31,-0.04,-0.00,0,0,1164013.00
4,13,2,-0.09,0.07,0.00,0.90,1,1,1168789.00
4,13,3,-3.05,1.35,-0.00,-0.01,1,1,1177461.00
4,13,4,-0.40,0.32,-0.00,0.00,1,1,1180789.00
4,13,5,0.49,0.18,-0.02,-0.01,0,0,1186262.00
4,13,6,1.90,-0.59,-0.00,-0.00,0,0,1189309.00
4,13,7,-1.31,0.58,0.00,-0.11,1,1,1193629.00
4,13,8,1.66,-0.78,0.15,-0.00,0,0,1197125.00
4,13,9,-2.56,-3.29,-0.00,-0.00,1,1,1201420.00
4,14,0,1.26,-1.48,-0.00,-0.00,0,0,1213828.00
4,14,1,-1.16,-2.48,-3.12,-0.02,1,0,1217748.00
4,14,2,-0.08,0.94,-0.01,0.00,0,1,1224452.00
4,14,3,-2.02,0.62,-0.00,-0.00,1,0,1227532.00
4,14,4,1.48,1.06,0.07,0.00,1,1,1234492.00
4,14,5,0.40,0.28,0.00,0.06,1,1,1239347.00
4,14,6,-0.39,1.99,-0.00,-0.09,1,1,1242715.00
4,14,7,-0.39,-2.38,-0.00,0.00,0,0,1245883.00
4,14,8,2.06,1.50,0.00,-0.00,1,1,1249147.00
4,14,9,1.70,1.33,-0.03,-0.00,1,1,1252531.00
4,15,0,1.21,0.36,-0.00,0.00,0,0,1283779.00
4,15,1,-1.98,-0.21,0.20,0.00,1,1,1287130.00
4,15,2,1.31,-0.57,-0.00,-0.04,0,0,1290170.00
4,15,3,0.20,-0.18,-0.00,0.00,0,0,1293058.00
4,15,4,-1.09,-1.60,0.00,-0.00,1,1,1299514.00
4,15,5,0.40,-0.41,0.00,0.03,0,0,1302970.00
4,15,6,0.44,0.09,0.00,0.00,0,0,1306761.00
4,15,7,-1.31,-1.83,-0.00,0.00,1,1,1309706.00
4,15,8,-0.93,-1.24,0.00,0.02,1,1,1313802.00
4,15,9,0.38,1.43,0.00,0.00,0,1,1318241.00
4,16,0,-1.16,-0.46,0.08,-0.00,1,0,1347633.00
4,16,1,-1.35,-2.22,0.15,-0.00,0,0,1350920.00
4,16,2,-0.77,-2.64,0.00,0.00,0,0,1354368.00
4,16,3,0.40,0.79,-0.00,0.00,0,1,1357625.00
4,16,4,-3.19,-4.62,0.00,0.00,0,0,1360489.00
4,16,5,1.18,-0.51,-0.00,0.74,0,1,1363632.00
4,16,6,-0.44,0.18,-0.08,0.00,0,0,1367104.00
4,16,7,-0.05,-0.51,-0.08,0.03,1,1,1370624.00
4,16,8,0.23,0.76,0.00,0.00,1,1,1374704.00
4,16,9,0.02,-0.19,-0.00,-5.92,1,1,1380992.00
4,17,0,1.58,-2.55,0.00,-0.00,1,1,1401160.00
4,17,1,-0.31,0.20,-0.00,-0.03,0,0,1404679.00
4,17,2,-0.47,-0.56,0.00,-0.00,0,0,1407719.00
4,17,3,-0.53,2.16,0.00,-0.01,0,1,1414529.00
4,17,4,-2.74,-0.11,-0.01,-4.64,0,0,1418023.00
4,17,5,-0.40,2.50,-0.00,-0.00,0,1,1421111.00
4,17,6,-0.85,-0.64,0.00,-0.11,0,0,1424815.00
4,17,7,0.13,0.73,-0.04,0.00,1,1,1428391.00
4,17,8,-0.88,0.28,-0.00,0.03,0,0,1432183.00
4,17,9,0.81,-0.06,-0.00,-3.36,1,1,1435215.00
4,18,0,2.02,3.36,-0.00,-0.00,0,0,1447766.00
4,18,1,2.21,0.46,-0.00,-0.00,0,0,1451302.00
4,18,2,1.21,-0.53,-0.00,-0.74,0,0,1454462.00
4,18,3,0.48,-1.14,0.00,-0.01,0,0,1457710.00
4,18,4,0.93,-2.85,-0.01,-0.00,0,0,1460854.00
4,18,5,-1.82,0.09,-0.03,0.01,1,1,1464230.00
4,18,6,0.33,0.54,0.01,-0.00,0,0,1467670.00
4,18,7,-0.39,-0.27,-0.00,-0.00,1,1,1471518.00
4,18,8,-0.33,-0.91,0.00,0.00,1,1,1476149.00
4,18,9,-3.12,-1.08,0.00,-0.00,1,1,1485542.00
4,19,0,-0.24,1.10,-0.00,0.90,0,1,1507358.00
4,19,1,-0.80,-1.12,0.00,0.90,1,1,1510781.00
4,19,2,-1.22,0.47,0.00,0.02,1,1,1513677.00
4,19,3,-0.25,-0.74,0.00,0.00,1,1,1518516.00
4,19,4,-1.61,-0.39,0.00,0.00,1,1,1522828.00
4,19,5,-1.72,-0.03,-0.03,-0.00,1,1,1525949.00
4,19,6,-2.06,-1.09,-0.00,-0.11,1,1,1530292.00
4,19,7,0.24,-0.48,-0.12,0.00,0,0,1534052.00
4,19,8,-0.70,-1.43,-0.00,-1.44,1,1,1537292.00
4,19,9,-0.70,0.39,-0.00,-0.00,1,0,1541868.00
4,20,0,1.82,-0.97,0.00,-0.00,1,0,1583868.00
4,20,1,-1.93,0.15,-0.00,0.00,1,1,1586939.00
4,20,2,0.26,0.69,-0.00,-0.00,0,1,1590275.00
4,20,3,2.63,0.05,-0.00,0.00,1,0,1594090.00
4,20,4,0.91,-1.88,0.00,-0.00,1,0,1597154.00
4,20,5,-1.17,-0.81,-0.03,-0.00,1,0,1601122.00
4,20,6,-1.43,-1.70,0.00,0.03,0,0,1604482.00
4,20,7,-1.78,-1.01,0.00,0.00,0,0,1607474.00
4,20,8,-1.02,-0.24,0.00,-0.00,0,1,1610834.00
4,20,9,0.94,0.23,-0.00,0.00,1,0,1616042.00
4,21,0,-1.14,0.59,-0.00,-0.00,1,0,1630162.00
4,21,1,0.75,-2.07,0.00,0.00,1,1,1634706.00
4,21,2,0.20,1.57,0.00,-0.00,0,0,1638818.00
4,21,3,2.93,-1.45,-0.00,-1.84,1,0,1642505.00
4,21,4,-1.26,0.52,-0.00,0.03,0,1,1646066.00
4,21,5,-0.97,-1.40,-0.00,-0.00,1,1,1649321.00
4,21,6,-1.34,0.83,-0.00,0.08,0,1,1653016.00
4,21,7,1.97,-0.05,0.15,-0.00,0,0,1657345.00
4,21,8,1.62,1.02,-0.01,-0.40,0,0,1660561.00
4,21,9,0.27,0.15,-0.00,-0.00,0,0,1665504.00
4,22,0,-3.25,2.35,0.00,-0.00,1,0,1680848.00
4,22,1,0.25,-1.28,0.01,0.00,1,1,1684430.00
4,22,2,-2.46,2.77,0.08,0.01,0,0,1688242.00
4,22,3,-0.06,-0.92,-0.08,-0.00,0,1,1692934.00
4,22,4,0.98,-0.93,-0.00,-0.00,1,1,1696581.00
4,22,5,-0.56,0.69,-0.00,0.01,0,0,1700194.00
4,22,6,2.66,-0.06,0.00,0.03,1,1,1705106.00
4,22,7,-1.27,1.53,0.12,-0.01,0,0,1709280.00
4,22,8,-0.01,-0.83,-0.00,0.00,1,1,1712464.00
4,22,9,-1.19,1.02,0.00,0.00,0,0,1716263.00
4,23,0,0.90,-0.19,-24.96,-0.00,1,1,1729805.00
4,23,1,-0.24,0.05,-0.00,-0.01,0,0,1733284.00
4,23,2,-2.36,3.30,-0.00,-0.01,0,0,1736236.00
4,23,3,-0.12,0.71,0.01,-0.94,0,1,1739540.00
4,23,4,-0.54,3.00,0.00,-0.00,0,1,1743060.00
4,23,5,-0.55,0.64,-0.00,-0.00,1,0,1746556.00
4,23,6,0.71,-0.25,0.00,0.01,1,1,1750108.00
4,23,7,1.43,-1.06,-0.00,-0.00,1,1,1753771.00
4,23,8,-1.38,-1.08,-0.00,-3.36,0,0,1758211.00
4,23,9,-1.71,3.46,0.38,1.12,0,0,1761138.00
4,24,0,0.19,1.79,0.00,0.00,0,0,1774475.00
4,24,1,0.36,-0.33,-0.03,-0.66,0,0,1777434.00
4,24,2,-1.76,0.32,0.00,-0.07,1,1,1780659.00
4,24,3,-1.37,-1.79,-0.02,-0.01,1,1,1784218.00
4,24,4,1.08,-1.49,0.00,0.01,0,0,1787730.00
4,24,5,-0.41,0.42,-0.00,-0.00,1,1,1791827.00
4,24,6,-2.66,-0.84,0.00,0.00,1,1,1795249.00
4,24,7,0.75,0.06,0.00,-0.00,0,0,1798985.00
4,24,8,-0.66,-0.65,0.00,0.01,1,1,1802417.00
4,24,9,0.71,0.13,-0.04,0.00,0,0,1805624.00
4,25,0,-2.58,1.80,-0.00,0.90,1,0,1817817.00
4,25,1,-0.20,-0.64,0.00,0.00,0,1,1821017.00
4,25,2,1.72,2.07,-0.12,-0.01,0,1,1824625.00
4,25,3,0.85,1.43,-0.00,0.00,1,0,1827673.00
4,25,4,0.64,1.15,0.00,-1.44,1,0,1830849.00
4,25,5,-2.13,-3.67,0.00,0.13,0,1,1834097.00
4,25,6,0.70,-1.12,-0.02,-0.00,1,1,1839544.00
4,25,7,0.05,1.48,-2.48,0.00,0,0,1845368.00
4,25,8,0.45,0.06,-0.16,-0.01,0,1,1849688.00
4,25,9,-1.52,-0.81,0.00,0.00,0,0,1855008.00
4,26,0,-0.99,-1.97,-0.00,-0.00,1,1,1874392.00
4,26,1,0.85,2.06,-0.10,-0.00,0,0,1886127.00
4,26,2,-2.78,-0.81,-3.12,0.04,1,1,1889903.00
4,26,3,1.84,-0.44,-0.02,-0.32,0,0,1897287.00
4,26,4,-0.68,0.49,-0.46,-0.00,1,0,1905790.00
4,26,5,0.57,-2.52,-0.00,-0.06,1,1,1910062.00
4,26,6,-0.53,-2.01,-0.03,-0.00,1,1,1915638.00
4,26,7,0.33,0.60,-0.00,-0.00,0,0,1918909.00
4,26,8,-0.10,-0.91,-0.00,0.00,1,1,1922205.00
4,26,9,-1.82,-2.76,-0.00,0.01,1,1,1925637.00
4,27,0,-1.46,-1.73,0.98,-0.07,1,1,1939997.00
4,27,1,-0.44,0.16,0.00,0.00,1,1,1943613.00
4,27,2,-0.81,0.37,0.00,0.08,1,1,1947372.00
4,27,3,1.84,-0.19,-0.02,0.00,0,0,1950917.00
4,27,4,-1.30,-1.44,-0.00,0.00,1,1,1954492.00
4,27,5,-2.96,-1.33,0.00,0.22,1,1,1958620.00
4,27,6,-0.09,1.06,-0.00,0.78,1,0,1963620.00
4,27,7,0.20,1.54,-0.01,-0.01,0,0,1967380.00
4,27,8,-0.55,-1.14,0.15,0.01,1,1,1970948.00
4,27,9,0.92,-0.63,-0.00,0.01,0,0,1974259.00
4,28,0,-0.92,-0.16,0.00,-0.00,1,0,1988419.00
4,28,1,1.02,0.32,-0.00,-0.00,1,1,1992051.00
4,28,2,-2.11,-1.20,0.06,0.00,0,0,1995291.00
4,28,3,0.65,-1.28,-0.00,-0.00,1,0,1998539.00
4,28,4,-2.43,-1.60,-0.08,0.00,0,0,2002810.00
4,28,5,0.81,-1.26,-0.00,-0.00,0,0,2005834.00
4,28,6,-1.46,-1.98,-0.00,-0.00,0,0,2008851.00
4,28,7,-0.71,-0.50,-0.00,-0.00,0,0,2011938.00
4,28,8,-3.55,-2.56,0.00,-0.23,0,0,2014858.00
4,28,9,3.05,2.03,-0.00,-0.02,1,1,2019090.00
4,29,0,0.05,-1.56,0.00,-0.00,0,0,2036050.00
4,29,1,-2.46,-2.12,-0.00,0.03,1,0,2040601.00
4,29,2,-1.61,0.26,-0.00,0.00,0,0,2043497.00
4,29,3,0.98,0.43,-0.00,-0.30,0,1,2048553.00
4,29,4,-1.12,-1.27,0.00,0.46,0,0,2053353.00
4,29,5,-0.26,-1.26,-0.09,0.03,0,0,2056857.00
4,29,6,-1.56,-2.00,-0.00,0.00,0,0,2059664.00
4,29,7,0.01,0.31,0.00,-0.00,1,1,2063272.00
4,29,8,0.84,1.53,-0.04,-0.03,1,1,2067272.00
4,29,9,2.66,0.41,-0.00,-0.00,1,1,2070737.00
5,0,0,0.26,-1.11,-0.00,2.00,1,0,57674.00
5,0,1,1.54,2.06,0.00,0.00,0,1,105083.00
5,0,2,0.08,1.65,-0.03,0.00,1,1,120889.00
5,0,3,0.14,1.37,-0.00,-0.00,1,1,161890.00
5,0,4,-0.34,0.72,0.00,0.00,1,1,184239.00
5,0,5,0.19,-0.11,-0.00,0.00,0,1,196867.00
5,0,6,1.33,0.17,0.00,0.00,1,1,226994.00
5,0,7,-0.91,-2.08,0.01,-0.00,0,0,239750.00
5,0,8,3.11,0.09,0.00,-0.01,1,1,248964.00
5,0,9,-1.51,-1.11,0.23,-0.00,0,0,260958.00
5,1,0,-0.24,1.10,0.00,0.00,0,1,373888.00
5,1,1,-0.80,-1.12,0.00,-0.00,1,1,398313.00
5,1,2,-1.22,0.47,-0.00,-0.00,1,1,447800.00
5,1,3,-0.25,-0.74,0.00,-0.11,1,1,476275.00
5,1,4,-1.61,-0.39,-0.00,0.00,1,1,491997.00
5,1,5,-1.72,-0.03,-2.48,0.03,1,1,514476.00
5,1,6,-2.06,-1.09,-0.00,-0.02,1,1,614705.00
5,1,7,0.24,-0.48,-0.00,0.00,0,0,627643.00
5,1,8,-0.70,-1.43,-0.00,29.44,1,1,638449.00
5,1,9,-0.70,0.39,-0.00,-0.00,1,0,665682.00
5,2,0,-1.51,-1.98,-0.00,-0.32,1,1,754313.00
5,2,1,-1.65,-2.58,-0.02,0.00,1,1,761103.00
5,2,2,0.01,-0.33,0.00,-0.02,1,1,774781.00
5,2,3,2.89,2.25,0.03,-0.13,0,0,781691.00
5,2,4,-0.65,0.50,0.00,0.46,0,0,787340.00
5,2,5,1.71,1.01,0.00,-0.00,0,0,791413.00
5,2,6,-4.35,-3.19,-0.00,0.01,1,1,794453.00
5,2,7,-0.20,-0.10,-0.00,-0.00,1,0,798097.00
5,2,8,-2.50,-0.31,-0.10,0.02,1,0,803313.00
5,2,9,0.09,0.76,-0.00,0.00,0,0,853559.00
5,3,0,1.75,0.51,-0.00,-0.00,0,0,897776.00
5,3,1,1.65,-0.29,-0.00,0.03,0,0,904831.00
5,3,2,-0.90,1.59,-0.00,0.22,1,1,910779.00
5,3,3,2.02,0.60,0.00,-0.00,0,0,913905.00
5,3,4,-0.20,-1.35,-0.00,-0.05,1,1,917195.00
5,3,5,2.72,-1.88,-0.03,-0.00,0,0,920310.00
5,3,6,1.18,0.72,-0.00,0.00,0,0,923724.00
5,3,7,0.01,1.42,-0.00,-0.00,0,0,929494.00
5,3,8,0.24,3.15,0.00,-0.00,0,0,932788.00
5,3,9,-1.24,-0.40,-0.00,-0.00,1,1,935767.00
5,4,0,-1.46,-1.73,0.00,0.00,1,1,957009.00
5,4,1,-0.44,0.16,-0.02,-4.96,1,1,962529.00
5,4,2,-0.81,0.37,0.08,-0.00,1,1,967117.00
5,4,3,1.84,-0.19,-0.01,0.03,0,0,970253.00
5,4,4,-1.30,-1.44,0.00,-0.00,1,1,973203.00
5,4,5,-2.96,-1.33,-0.00,0.05,1,1,976142.00
5,4,6,-0.09,1.06,0.08,-0.00,1,0,982930.00
5,4,7,0.20,1.54,-4.32,0.00,0,0,988616.00
5,4,8,-0.55,-1.14,-0.00,-0.00,1,1,993475.00
5,4,9,0.92,-0.63,-0.01,-0.01,0,0,997868.00
5,5,0,2.02,3.36,0.00,-0.30,0,0,1020647.00
5,5,1,2.21,0.46,-0.00,-0.00,0,0,1026430.00
5,5,2,1.21,-0.53,-0.00,0.00,0,0,1031088.00
5,5,3,0.48,-1.14,-0.00,0.00,0,0,1036705.00
5,5,4,0.93,-2.85,0.00,-3.92,0,0,1042354.00
5,5,5,-1.82,0.09,0.01,-3.36,1,1,1046551.00
5,5,6,0.33,0.54,0.00,-0.00,0,0,1049558.00
5,5,7,-0.39,-0.27,-0.00,0.00,1,1,1052520.00
5,5,8,-0.33,-0.91,-0.03,-0.02,1,1,1057015.00
5,5,9,-3.12,-1.08,-0.00,0.00,1,1,1062871.00
5,6,0,-2.03,0.92,0.00,0.00,1,0,1086964.00
5,6,1,-1.11,1.54,0.00,0.01,1,0,1096270.00
5,6,2,1.01,0.38,-0.00,0.00,1,1,1100477.00
5,6,3,1.94,0.83,-0.00,0.00,1,0,1104369.00
5,6,4,-0.08,2.16,0.00,0.00,1,0,1115899.00
5,6,5,-2.79,-1.17,-0.00,-0.00,0,1,1133766.00
5,6,6,0.66,-1.61,0.00,0.00,0,1,1138340.00
5,6,7,-0.21,-0.28,-0.00,0.90,0,1,1177436.00
5,6,8,-1.79,1.20,0.00,-0.00,0,0,1182299.00
5,6,9,-1.15,-0.91,0.00,0.00,0,1,1187239.00
5,7,0,-1.14,0.59,0.08,0.01,1,0,1246663.00
5,7,1,0.75,-2.07,0.00,0.00,1,1,1255104.00
5,7,2,0.20,1.57,-0.12,-0.00,0,0,1281687.00
5,7,3,2.93,-1.45,0.15,0.00,1,0,1285196.00
5,7,4,-1.26,0.52,-0.00,-0.11,0,1,1295617.00
5,7,5,-0.97,-1.40,-0.00,-0.02,0,1,1316331.00
5,7,6,-1.34,0.83,-0.22,0.00,1,1,1319170.00
5,7,7,1.97,-0.05,0.10,-0.00,1,0,1321649.00
