participant,task,step,x0,x1,x2,x3,choice,target,time
5,17,8,-1.28,2.04,-0.56,0.64,0,0,1342550.00
5,17,9,-0.51,1.08,0.96,0.07,0,0,1350650.00
5,18,0,-0.60,0.54,-0.16,0.07,1,0,1355413.00
5,18,1,0.08,-1.34,0.17,0.58,0,1,1363276.00
5,18,2,1.06,2.10,-1.67,0.75,0,0,1367326.00
5,18,3,-1.96,-0.41,0.95,-1.49,1,1,1372976.00
5,18,4,-1.34,1.40,-0.09,-0.10,0,0,1376939.00
5,18,5,0.31,1.42,-0.56,0.32,0,0,1382126.00
5,18,6,-3.16,1.58,0.47,-0.46,0,0,1386364.00
5,18,7,-1.52,-1.47,-0.09,-2.33,1,1,1389802.00
5,18,8,0.79,0.54,-1.09,1.09,0,0,1396027.00
5,18,9,-2.61,0.79,-1.44,-0.90,1,0,1399652.00
5,19,0,3.02,-2.81,-0.87,0.31,0,1,1405840.00
5,19,1,-2.02,0.98,0.53,-2.87,1,1,1410090.00
5,19,2,0.57,0.42,-1.00,2.31,0,0,1416002.00
5,19,3,-2.18,4.01,-1.75,0.89,0,0,1420278.00
5,19,4,1.12,-2.20,0.32,-1.64,1,1,1427478.00
5,19,5,-2.38,0.27,2.62,-3.58,1,1,1431915.00
5,19,6,1.51,-0.54,-2.55,-0.22,1,1,1435128.00
5,19,7,1.86,-2.23,-1.16,0.71,1,1,1438853.00
5,19,8,-1.34,-0.20,3.57,-1.84,1,0,1445353.00
5,19,9,1.45,-2.31,-1.00,-1.55,1,1,1449079.00
5,20,0,-3.59,0.52,2.72,3.79,0,0,1454979.00
5,20,1,-2.46,-0.03,1.32,3.48,0,0,1458329.00
5,20,2,2.13,-1.46,-2.62,0.25,1,1,1462354.00
5,20,3,1.80,0.01,-0.13,1.26,0,1,1466704.00
5,20,4,1.16,1.03,0.19,-0.23,0,0,1469992.00
5,20,5,0.48,-0.05,-1.15,-0.53,1,1,1473517.00
5,20,6,1.80,3.45,2.05,-0.41,0,0,1478067.00
5,20,7,-0.91,1.58,2.00,-0.25,0,0,1481830.00
5,20,8,-0.80,0.21,0.15,3.96,1,0,1485292.00
5,20,9,1.47,-1.08,-1.13,1.33,0,1,1489593.00
5,21,0,0.39,1.22,-0.75,-1.05,1,1,1499993.00
5,21,1,-0.43,1.21,-0.53,1.37,0,0,1507643.00
5,21,2,1.70,-2.28,-1.09,0.66,0,1,1513643.00
5,21,3,-0.67,0.12,-0.43,-0.10,1,1,1518744.00
5,21,4,-1.84,0.49,0.15,0.33,1,0,1524794.00
5,21,5,-2.26,-2.59,1.81,-2.47,1,1,1528494.00
5,21,6,0.16,1.05,-0.11,0.57,0,0,1534032.00
5,21,7,-1.36,-0.40,1.20,0.76,0,0,1541057.00
5,21,8,-1.01,-0.07,2.40,-0.63,0,0,1549770.00
5,21,9,-0.18,1.33,-0.43,-1.96,1,1,1553670.00
5,22,0,0.72,-0.09,1.36,0.40,0,0,1561670.00
5,22,1,-1.07,-0.05,-0.82,-2.20,1,1,1565758.00
5,22,2,0.17,0.47,0.17,-1.06,0,1,1574621.00
5,22,3,-2.69,-3.05,2.40,0.58,1,1,1578746.00
5,22,4,-1.20,-1.38,1.71,-0.24,1,0,1583821.00
5,22,5,0.45,-0.04,2.14,-0.41,0,0,1589384.00
5,22,6,1.33,0.52,0.38,0.93,0,0,1593634.00
5,22,7,1.18,-0.51,0.21,1.95,0,0,1598346.00
5,22,8,-0.30,-0.61,-1.36,-0.20,1,1,1601809.00
5,22,9,1.72,1.62,-0.31,-1.25,0,0,1606447.00
5,23,0,-1.91,0.01,-2.39,-1.32,1,1,1612484.00
5,23,1,1.50,0.41,2.38,1.90,0,0,1616335.00
5,23,2,1.37,-1.30,-1.49,-1.08,1,1,1621397.00
5,23,3,-2.16,0.43,-1.21,0.58,1,1,1624722.00
5,23,4,0.25,1.59,0.68,0.20,0,0,1629172.00
5,23,5,-0.72,0.87,0.24,0.26,0,0,1634473.00
5,23,6,0.80,-0.17,-0.24,0.24,0,0,1639760.00
5,23,7,-1.63,1.79,-2.68,0.72,1,1,1646873.00
5,23,8,-1.16,-0.57,-0.35,0.48,1,1,1650311.00
5,23,9,-0.24,-1.67,-1.22,-2.00,1,1,1653661.00
5,24,0,3.80,-1.86,0.65,0.89,0,0,1660811.00
5,24,1,0.03,0.08,0.44,-0.14,0,0,1667124.00
5,24,2,0.65,-1.80,1.35,0.86,0,0,1672111.00
5,24,3,1.77,-0.25,-0.34,0.76,0,0,1677237.00
5,24,4,-1.08,1.64,-0.82,0.94,0,1,1682474.00
5,24,5,-0.51,0.03,0.90,1.17,0,0,1687175.00
5,24,6,2.60,-0.14,-0.51,0.66,0,0,1690575.00
5,24,7,0.80,-1.44,1.23,0.07,1,0,1698675.00
5,24,8,0.60,1.31,-1.05,0.96,0,0,1707000.00
5,24,9,-3.33,-1.78,-0.32,-0.85,1,1,1710350.00
5,25,0,0.96,-0.95,0.66,0.07,0,0,1716926.00
5,25,1,0.35,0.59,1.37,-1.57,0,1,1720276.00
5,25,2,-1.18,1.40,2.42,-0.33,0,0,1727064.00
5,25,3,2.80,-2.44,1.04,-0.92,0,0,1735514.00
5,25,4,0.54,-1.98,1.32,1.58,0,0,1740852.00
5,25,5,-1.14,2.05,0.02,-0.49,1,1,1750489.00
5,25,6,0.34,-3.59,1.40,2.76,0,0,1756827.00
5,25,7,0.52,-1.67,0.82,1.18,0,0,1761940.00
5,25,8,2.21,-1.99,0.79,-1.43,0,1,1771277.00
5,25,9,0.18,0.86,3.22,-1.65,0,0,1774740.00
5,26,0,-1.23,-0.58,1.51,2.10,0,0,1781553.00
5,26,1,-0.14,1.33,0.83,0.20,0,0,1785428.00
5,26,2,-0.04,-0.67,-2.61,0.77,1,1,1790678.00
5,26,3,0.90,0.25,-2.80,0.02,1,1,1794553.00
5,26,4,-0.53,0.07,0.56,0.65,0,0,1798479.00
5,26,5,0.01,0.21,-1.54,0.17,0,1,1802179.00
5,26,6,-0.33,1.14,0.55,1.08,0,0,1806804.00
5,26,7,-3.48,0.70,0.21,3.11,0,0,1810654.00
5,26,8,0.33,0.64,0.67,0.12,0,0,1814917.00
5,26,9,-1.49,-0.74,-0.23,1.46,1,1,1820879.00
5,27,0,-1.03,-1.07,1.86,-0.65,1,1,1827955.00
5,27,1,-0.29,2.00,-1.66,-0.32,0,0,1837918.00
5,27,2,-1.51,-1.77,1.35,0.16,1,1,1844568.00
5,27,3,0.48,-0.54,-0.04,1.00,0,1,1848793.00
5,27,4,0.35,2.42,-0.58,-1.68,0,0,1856881.00
5,27,5,0.32,0.11,1.49,-0.44,0,0,1862756.00
5,27,6,2.37,-1.42,0.83,-1.63,0,1,1872144.00
5,27,7,-1.17,-1.95,2.97,-1.24,1,1,1877419.00
5,27,8,-0.65,1.14,0.83,-0.85,0,0,1884257.00
5,27,9,-0.57,0.74,3.09,-2.84,0,0,1894269.00
5,28,0,-1.23,1.99,-1.25,-0.60,1,1,1902057.00
5,28,1,2.55,-1.31,0.61,2.09,0,0,1906232.00
5,28,2,-0.06,2.70,-0.82,-1.45,0,1,1910657.00
5,28,3,-0.02,2.03,-0.48,0.74,0,0,1916633.00
5,28,4,-0.90,-0.86,-1.36,-0.23,1,1,1920270.00
5,28,5,2.81,-1.74,-0.77,-0.75,1,1,1924445.00
5,28,6,1.67,0.56,-1.76,1.06,0,0,1928071.00
5,28,7,-0.08,1.31,3.25,1.33,0,0,1931771.00
5,28,8,-0.68,1.19,-0.22,-0.41,1,0,1939709.00
5,28,9,-1.10,0.25,-1.22,0.07,1,1,1944146.00
5,29,0,2.23,1.21,-0.97,-1.13,0,1,1951934.00
5,29,1,-2.46,2.38,-0.12,4.37,0,0,1955709.00
5,29,2,-0.78,-1.57,-0.52,0.20,1,1,1960847.00
5,29,3,0.31,-0.72,1.10,1.46,0,0,1972135.00
5,29,4,-2.85,-2.73,1.78,1.48,1,0,1975810.00
5,29,5,0.01,2.73,-0.01,0.98,0,0,1979560.00
5,29,6,-1.35,0.79,-1.40,0.37,1,1,1986598.00
5,29,7,2.60,2.67,-1.09,-1.64,0,1,1990423.00
5,29,8,1.96,-1.24,1.84,-0.58,0,1,1997673.00
5,29,9,-0.77,-2.62,3.01,0.74,0,0,2002373.00
6,0,0,-1.23,1.99,-1.25,-0.60,1,1,183128.00
6,0,1,2.55,-1.31,0.61,2.09,0,0,188445.00
6,0,2,-0.06,2.70,-0.82,-1.45,0,1,196287.00
6,0,3,-0.02,2.03,-0.48,0.74,0,0,203166.00
6,0,4,-0.90,-0.86,-1.36,-0.23,1,1,207328.00
6,0,5,2.81,-1.74,-0.77,-0.75,1,1,214600.00
6,0,6,1.67,0.56,-1.76,1.06,0,0,220724.00
6,0,7,-0.08,1.31,3.25,1.33,0,0,225126.00
6,0,8,-0.68,1.19,-0.22,-0.41,1,0,228845.00
6,0,9,-1.10,0.25,-1.22,0.07,0,1,234495.00
6,1,0,3.80,-1.86,0.65,0.89,0,0,241606.00
6,1,1,0.03,0.08,0.44,-0.14,0,0,250707.00
6,1,2,0.65,-1.80,1.35,0.86,0,0,259104.00
6,1,3,1.77,-0.25,-0.34,0.76,0,0,266671.00
6,1,4,-1.08,1.64,-0.82,0.94,0,1,270796.00
6,1,5,-0.51,0.03,0.90,1.17,0,0,274605.00
6,1,6,2.60,-0.14,-0.51,0.66,0,0,278423.00
6,1,7,0.80,-1.44,1.23,0.07,0,0,289911.00
6,1,8,0.60,1.31,-1.05,0.96,0,0,299287.00
6,1,9,-3.33,-1.78,-0.32,-0.85,1,1,303058.00
6,2,0,-0.66,-0.57,-1.10,-0.33,1,1,311437.00
6,2,1,2.72,1.12,-0.08,2.52,0,0,317695.00
6,2,2,-0.64,1.38,-1.26,0.04,1,1,321009.00
6,2,3,0.99,-1.25,-0.42,1.21,1,0,325213.00
6,2,4,1.18,-1.10,1.24,2.25,0,0,328598.00
6,2,5,0.00,-2.09,2.02,-2.01,1,1,332839.00
6,2,6,-0.51,2.84,-2.00,0.78,1,0,339669.00
6,2,7,2.24,3.87,-2.39,0.31,0,0,343541.00
6,2,8,0.71,0.53,-0.20,0.39,0,0,351841.00
6,2,9,-2.02,-0.68,1.08,-0.28,1,1,355124.00
6,3,0,0.40,-2.21,-2.88,1.12,1,1,367023.00
6,3,1,0.61,0.14,0.15,-0.61,0,1,370389.00
6,3,2,-3.63,-1.00,-0.95,3.49,0,1,382943.00
6,3,3,0.27,1.73,0.11,-0.10,0,0,387499.00
6,3,4,-0.24,-0.61,-0.60,0.28,1,1,390937.00
6,3,5,0.26,-0.46,-0.60,-0.28,1,1,394419.00
6,3,6,1.92,-1.73,-0.34,-1.40,1,1,398255.00
6,3,7,0.15,0.42,-0.58,0.64,0,0,402493.00
6,3,8,-0.31,2.40,1.07,-0.11,0,0,406330.00
6,3,9,-1.76,0.98,-0.09,1.32,0,0,409807.00
6,4,0,2.23,1.21,-0.97,-1.13,1,1,416262.00
6,4,1,-2.46,2.38,-0.12,4.37,0,0,423664.00
6,4,2,-0.78,-1.57,-0.52,0.20,1,1,434249.00
6,4,3,0.31,-0.72,1.10,1.46,1,0,438476.00
6,4,4,-2.85,-2.73,1.78,1.48,1,0,441793.00
6,4,5,0.01,2.73,-0.01,0.98,0,0,444965.00
6,4,6,-1.35,0.79,-1.40,0.37,0,1,448409.00
6,4,7,2.60,2.67,-1.09,-1.64,0,1,452245.00
6,4,8,1.96,-1.24,1.84,-0.58,1,1,455489.00
6,4,9,-0.77,-2.62,3.01,0.74,0,0,459710.00
6,5,0,-1.44,1.41,1.20,1.54,0,0,465360.00
6,5,1,-0.33,0.29,0.87,0.44,0,0,468881.00
6,5,2,0.74,0.08,0.12,-0.07,0,0,477014.00
6,5,3,0.60,-0.25,1.27,0.42,0,0,480760.00
6,5,4,-0.65,1.99,1.59,1.74,0,0,483980.00
6,5,5,-1.03,-0.59,0.93,0.71,0,1,490879.00
6,5,6,-0.34,-0.06,-0.44,1.34,1,0,497358.00
6,5,7,1.33,0.00,0.57,1.65,0,0,501726.00
6,5,8,1.41,1.29,1.63,1.79,0,0,505262.00
6,5,9,-0.45,0.93,1.89,1.58,0,0,508834.00
6,6,0,-1.33,-2.75,0.97,-1.13,1,1,514311.00
6,6,1,-1.30,2.63,-2.45,-0.65,1,1,520357.00
6,6,2,0.81,-0.58,-0.09,0.93,1,0,523618.00
6,6,3,0.11,-0.09,-0.98,0.95,1,1,528399.00
6,6,4,-0.28,0.22,-2.66,1.43,1,1,532364.00
6,6,5,0.22,1.04,-0.59,0.09,1,0,535428.00
6,6,6,1.22,-0.73,-2.73,1.84,1,1,540731.00
6,6,7,-1.07,-0.53,-0.68,-0.02,1,1,543863.00
6,6,8,0.31,-0.81,0.07,0.66,0,1,548339.00
6,6,9,-0.17,-0.99,0.24,-0.51,0,1,552997.00
6,7,0,-1.91,0.01,-2.39,-1.32,1,1,558519.00
6,7,1,1.50,0.41,2.38,1.90,0,0,562898.00
6,7,2,1.37,-1.30,-1.49,-1.08,1,1,568662.00
6,7,3,-2.16,0.43,-1.21,0.58,1,1,572529.00
6,7,4,0.25,1.59,0.68,0.20,0,0,576471.00
6,7,5,-0.72,0.87,0.24,0.26,0,0,580048.00
6,7,6,0.80,-0.17,-0.24,0.24,0,0,583575.00
6,7,7,-1.63,1.79,-2.68,0.72,1,1,588968.00
6,7,8,-1.16,-0.57,-0.35,0.48,0,1,595768.00
6,7,9,-0.24,-1.67,-1.22,-2.00,1,1,599018.00
6,8,0,-0.01,-0.96,-0.02,0.15,1,1,610200.00
6,8,1,0.51,1.92,-2.52,1.47,0,0,613351.00
6,8,2,0.20,0.16,0.38,0.69,0,0,617401.00
6,8,3,-0.84,-2.88,0.29,1.00,1,0,621146.00
6,8,4,-2.27,0.63,-0.78,-1.58,1,1,625475.00
6,8,5,-1.08,1.61,0.54,-1.22,1,1,628948.00
6,8,6,0.05,-0.69,0.53,-0.90,0,1,632343.00
6,8,7,1.48,1.66,0.17,-2.03,0,1,638694.00
6,8,8,-1.01,0.72,-2.34,-0.12,1,1,641987.00
6,8,9,-1.30,2.88,-1.02,0.26,0,0,645300.00
6,9,0,-0.41,2.01,-0.47,-1.84,1,0,652580.00
6,9,1,1.05,0.53,1.77,-2.12,0,1,659875.00
6,9,2,-1.24,-1.08,0.26,0.18,1,1,664223.00
6,9,3,0.33,-0.31,-1.86,1.58,1,0,667806.00
6,9,4,1.57,1.03,1.38,-0.12,0,0,672690.00
6,9,5,-0.83,0.52,-1.38,-1.13,1,1,675987.00
6,9,6,-0.55,-0.97,0.00,0.80,1,1,682386.00
6,9,7,-0.58,-2.69,1.70,0.99,0,1,691687.00
6,9,8,2.67,1.43,1.73,-2.50,0,0,695142.00
6,9,9,1.00,-1.10,-0.65,-0.63,1,1,698305.00
6,10,0,0.96,-0.95,0.66,0.07,1,0,705602.00
6,10,1,0.35,0.59,1.37,-1.57,0,1,708994.00
6,10,2,-1.18,1.40,2.42,-0.33,0,0,712128.00
6,10,3,2.80,-2.44,1.04,-0.92,0,0,721181.00
6,10,4,0.54,-1.98,1.32,1.58,0,0,724837.00
6,10,5,-1.14,2.05,0.02,-0.49,0,1,729913.00
6,10,6,0.34,-3.59,1.40,2.76,1,0,734007.00
6,10,7,0.52,-1.67,0.82,1.18,0,0,736753.00
6,10,8,2.21,-1.99,0.79,-1.43,1,1,739764.00
6,10,9,0.18,0.86,3.22,-1.65,0,0,743149.00
6,11,0,-1.74,1.60,-0.45,1.54,0,0,750375.00
6,11,1,0.78,-1.51,-1.02,0.01,1,1,753730.00
6,11,2,-0.78,-0.06,-1.60,2.86,1,1,757263.00
6,11,3,0.89,0.37,1.05,-1.21,0,0,760670.00
6,11,4,2.25,-0.06,1.91,-2.31,0,0,763815.00
6,11,5,0.06,0.89,0.74,1.37,0,0,766869.00
6,11,6,-0.05,3.37,4.97,-0.56,0,0,770884.00
6,11,7,0.27,-0.06,0.51,-0.74,0,0,774293.00
6,11,8,1.34,0.26,0.36,-1.19,0,0,777979.00
6,11,9,-1.53,-0.11,-0.58,0.82,0,1,780940.00
6,12,0,2.86,-4.34,2.22,1.76,0,0,787191.00
6,12,1,0.99,-3.23,2.56,-0.17,0,0,790964.00
6,12,2,0.56,1.68,-1.46,-0.10,0,0,797427.00
6,12,3,0.50,-0.01,-0.41,-0.32,1,1,801110.00
6,12,4,-0.65,2.56,0.26,0.44,0,0,804478.00
6,12,5,-0.11,1.41,0.64,-0.07,0,0,807722.00
6,12,6,-1.31,2.56,-0.21,-0.87,0,1,811048.00
6,12,7,-0.77,0.03,0.45,-0.44,0,1,814334.00
6,12,8,-0.18,-0.57,2.25,2.12,1,0,817927.00
6,12,9,2.31,-0.66,-0.54,1.85,0,0,821322.00
6,13,0,-1.23,-0.58,1.51,2.10,0,0,827131.00
6,13,1,-0.14,1.33,0.83,0.20,0,0,830898.00
6,13,2,-0.04,-0.67,-2.61,0.77,1,1,834412.00
6,13,3,0.90,0.25,-2.80,0.02,1,1,837578.00
6,13,4,-0.53,0.07,0.56,0.65,0,0,841182.00
6,13,5,0.01,0.21,-1.54,0.17,0,1,844587.00
6,13,6,-0.33,1.14,0.55,1.08,0,0,848073.00
6,13,7,-3.48,0.70,0.21,3.11,0,0,851186.00
6,13,8,0.33,0.64,0.67,0.12,0,0,854504.00
6,13,9,-1.49,-0.74,-0.23,1.46,1,1,858782.00
6,14,0,1.28,-1.06,1.44,0.76,0,0,864447.00
6,14,1,-0.67,-1.01,1.83,1.88,1,0,869996.00
6,14,2,1.56,0.18,-2.01,0.78,0,0,876032.00
6,14,3,0.90,0.54,0.93,-0.03,0,0,881941.00
6,14,4,3.34,-1.82,-0.15,1.44,1,0,887595.00
6,14,5,-0.50,-0.56,0.68,1.24,0,1,892801.00
6,14,6,-1.32,3.89,0.42,2.08,0,0,896870.00
6,14,7,-0.97,-2.16,0.40,-2.17,1,1,900072.00
6,14,8,0.20,-0.49,-0.12,-1.20,1,1,903508.00
6,14,9,-1.38,1.15,-0.48,0.80,1,1,908673.00
6,15,0,-0.60,0.54,-0.16,0.07,1,0,914545.00
6,15,1,0.08,-1.34,0.17,0.58,1,1,918393.00
6,15,2,1.06,2.10,-1.67,0.75,0,0,921678.00
6,15,3,-1.96,-0.41,0.95,-1.49,1,1,924885.00
6,15,4,-1.34,1.40,-0.09,-0.10,0,0,929976.00
6,15,5,0.31,1.42,-0.56,0.32,0,0,934254.00
6,15,6,-3.16,1.58,0.47,-0.46,0,0,936980.00
6,15,7,-1.52,-1.47,-0.09,-2.33,1,1,940254.00
6,15,8,0.79,0.54,-1.09,1.09,1,0,944861.00
6,15,9,-2.61,0.79,-1.44,-0.90,1,0,948693.00
6,16,0,0.39,1.22,-0.75,-1.05,0,1,957369.00
6,16,1,-0.43,1.21,-0.53,1.37,1,0,961290.00
6,16,2,1.70,-2.28,-1.09,0.66,1,1,964695.00
6,16,3,-0.67,0.12,-0.43,-0.10,1,1,970862.00
6,16,4,-1.84,0.49,0.15,0.33,0,0,976656.00
6,16,5,-2.26,-2.59,1.81,-2.47,1,1,980043.00
6,16,6,0.16,1.05,-0.11,0.57,0,0,987385.00
6,16,7,-1.36,-0.40,1.20,0.76,0,0,992447.00
6,16,8,-1.01,-0.07,2.40,-0.63,0,0,999882.00
6,16,9,-0.18,1.33,-0.43,-1.96,1,1,1006492.00
6,17,0,-0.37,0.61,-0.27,-2.01,1,1,1013011.00
6,17,1,0.98,0.04,0.02,0.05,0,0,1017485.00
6,17,2,-0.35,-0.12,-0.55,-0.41,1,1,1020927.00
6,17,3,2.99,0.32,0.00,-1.68,0,0,1031965.00
6,17,4,-1.60,0.30,0.36,0.67,1,0,1039192.00
6,17,5,-2.19,-0.58,-0.69,-1.32,1,1,1042528.00
6,17,6,-0.48,2.67,2.95,0.87,0,0,1046084.00
6,17,7,0.34,0.68,0.92,0.37,0,0,1049523.00
6,17,8,-2.15,2.94,2.51,-1.15,0,0,1055236.00
6,17,9,-1.02,0.50,0.21,0.38,1,0,1062248.00
6,18,0,-3.59,0.52,2.72,3.79,0,0,1067251.00
6,18,1,-2.46,-0.03,1.32,3.48,0,0,1070559.00
6,18,2,2.13,-1.46,-2.62,0.25,1,1,1073770.00
6,18,3,1.80,0.01,-0.13,1.26,0,1,1077367.00
6,18,4,1.16,1.03,0.19,-0.23,0,0,1080876.00
6,18,5,0.48,-0.05,-1.15,-0.53,1,1,1083949.00
6,18,6,1.80,3.45,2.05,-0.41,0,0,1087323.00
6,18,7,-0.91,1.58,2.00,-0.25,0,0,1090678.00
6,18,8,-0.80,0.21,0.15,3.96,1,0,1094227.00
6,18,9,1.47,-1.08,-1.13,1.33,0,1,1097459.00
6,19,0,-1.03,-1.07,1.86,-0.65,0,1,1103178.00
6,19,1,-0.29,2.00,-1.66,-0.32,1,0,1106606.00
6,19,2,-1.51,-1.77,1.35,0.16,1,1,1109870.00
6,19,3,0.48,-0.54,-0.04,1.00,0,1,1113213.00
6,19,4,0.35,2.42,-0.58,-1.68,0,0,1117205.00
6,19,5,0.32,0.11,1.49,-0.44,0,0,1123135.00
6,19,6,2.37,-1.42,0.83,-1.63,0,1,1131041.00
6,19,7,-1.17,-1.95,2.97,-1.24,0,1,1138157.00
6,19,8,-0.65,1.14,0.83,-0.85,0,0,1141271.00
6,19,9,-0.57,0.74,3.09,-2.84,1,0,1144553.00
6,20,0,2.57,-0.21,1.73,0.45,0,0,1148845.00
6,20,1,1.81,-0.58,2.05,-1.23,0,0,1151836.00
6,20,2,0.02,-0.91,-0.83,-0.17,1,1,1159150.00
6,20,3,-0.97,2.17,-0.79,1.86,0,1,1166224.00
6,20,4,-0.57,0.85,-1.18,1.96,1,1,1170559.00
6,20,5,-1.80,2.30,-1.59,1.79,0,1,1173844.00
6,20,6,1.61,-0.28,1.78,-0.92,0,0,1178707.00
6,20,7,-0.55,1.05,-0.35,0.25,0,1,1182366.00
6,20,8,-1.28,2.04,-0.56,0.64,0,0,1185921.00
6,20,9,-0.51,1.08,0.96,0.07,0,0,1189918.00
6,21,0,-2.68,-1.77,2.02,0.66,1,0,1230982.00
6,21,1,-0.95,-2.24,1.06,0.02,1,1,1237793.00
6,21,2,-2.05,-0.77,2.34,2.84,0,0,1244090.00
6,21,3,0.37,-1.07,0.17,0.34,0,1,1250618.00
6,21,4,0.41,0.70,-1.13,-3.63,1,1,1253819.00
6,21,5,0.67,1.49,-0.29,-0.24,0,0,1265680.00
6,21,6,0.39,1.10,-1.63,-0.57,0,1,1269278.00
6,21,7,0.83,-2.95,1.13,-0.07,1,1,1272540.00
6,21,8,-0.65,-2.24,0.33,-0.33,1,1,1276075.00
6,21,9,-1.42,1.13,-0.01,0.56,0,0,1282573.00
6,22,0,-0.45,-1.02,1.42,-0.44,1,0,1303409.00
6,22,1,0.02,-2.56,2.95,1.46,0,0,1307364.00
6,22,2,-0.44,1.37,-0.63,0.41,0,1,1311138.00
6,22,3,0.56,-0.51,-0.42,0.28,1,0,1316877.00
6,22,4,1.47,0.64,0.46,1.29,0,0,1319845.00
6,22,5,4.19,1.11,1.02,1.78,0,0,1322761.00
6,22,6,0.83,-0.20,0.24,-0.20,0,0,1328896.00
6,22,7,1.66,-0.72,-0.11,-0.31,0,0,1334953.00
6,22,8,-1.92,1.21,-0.92,-0.52,1,1,1338943.00
6,22,9,0.79,-3.00,1.91,-1.71,0,1,1342864.00
6,23,0,1.64,1.49,-0.78,0.11,0,0,1350564.00
6,23,1,-0.73,-0.11,0.50,-0.18,1,1,1353940.00
6,23,2,1.62,-1.64,1.67,-0.03,0,0,1357415.00
6,23,3,1.38,1.51,-0.99,-0.21,1,0,1363001.00
6,23,4,-3.46,-2.86,2.77,1.48,0,0,1366477.00
6,23,5,-1.90,0.09,-0.72,-1.52,1,1,1369931.00
6,23,6,-0.16,1.08,0.33,-3.20,1,1,1373495.00
6,23,7,0.90,1.48,-1.94,-0.63,0,1,1376501.00
6,23,8,-2.23,0.58,-0.12,-0.03,0,1,1379915.00
6,23,9,0.99,1.60,0.06,-1.23,0,0,1383107.00
6,24,0,-1.70,-2.12,-1.82,0.74,1,1,1388058.00
6,24,1,0.78,0.68,1.57,0.87,0,0,1390945.00
6,24,2,-0.17,0.18,-1.86,-1.09,1,1,1394107.00
6,24,3,-1.54,-0.71,0.49,1.37,0,0,1397494.00
6,24,4,1.37,0.07,-0.82,-1.76,1,1,1400749.00
6,24,5,0.28,1.11,0.97,-0.21,0,0,1403996.00
6,24,6,1.40,0.25,-0.40,-0.97,1,1,1407320.00
6,24,7,0.52,-0.66,2.87,1.66,0,0,1410129.00
6,24,8,-1.31,0.57,0.70,0.77,1,0,1414109.00
6,24,9,-1.78,0.66,-1.14,-0.26,1,1,1418464.00
6,25,0,-0.46,0.36,0.51,-0.43,1,0,1423410.00
6,25,1,-0.58,-0.04,-0.63,-1.28,1,1,1429543.00
6,25,2,0.12,-1.78,1.04,0.77,0,1,1437569.00
6,25,3,-2.49,-1.98,-1.85,0.74,1,1,1440795.00
6,25,4,0.96,-1.00,-0.62,1.82,1,1,1447105.00
6,25,5,-1.40,-0.16,-1.41,-0.78,1,1,1450209.00
6,25,6,-0.53,-1.29,0.20,-0.18,1,1,1453402.00
6,25,7,-0.47,1.80,-0.59,-1.90,1,0,1459380.00
6,25,8,0.82,-1.47,-1.44,2.58,1,1,1462474.00
6,25,9,0.61,0.35,1.68,0.89,0,0,1465737.00
6,26,0,0.72,-0.09,1.36,0.40,0,0,1478163.00
6,26,1,-1.07,-0.05,-0.82,-2.20,1,1,1481488.00
6,26,2,0.17,0.47,0.17,-1.06,0,1,1484884.00
6,26,3,-2.69,-3.05,2.40,0.58,1,1,1487955.00
6,26,4,-1.20,-1.38,1.71,-0.24,1,0,1491027.00
6,26,5,0.45,-0.04,2.14,-0.41,0,0,1494814.00
6,26,6,1.33,0.52,0.38,0.93,0,0,1497971.00
6,26,7,1.18,-0.51,0.21,1.95,0,0,1501313.00
6,26,8,-0.30,-0.61,-1.36,-0.20,0,1,1504145.00
6,26,9,1.72,1.62,-0.31,-1.25,0,0,1507342.00
6,27,0,3.02,-2.81,-0.87,0.31,0,1,1512135.00
6,27,1,-2.02,0.98,0.53,-2.87,1,1,1515439.00
6,27,2,0.57,0.42,-1.00,2.31,1,0,1518973.00
6,27,3,-2.18,4.01,-1.75,0.89,0,0,1522175.00
6,27,4,1.12,-2.20,0.32,-1.64,1,1,1525804.00
6,27,5,-2.38,0.27,2.62,-3.58,1,1,1530421.00
6,27,6,1.51,-0.54,-2.55,-0.22,1,1,1534581.00
6,27,7,1.86,-2.23,-1.16,0.71,1,1,1537768.00
6,27,8,-1.34,-0.20,3.57,-1.84,1,0,1541003.00
6,27,9,1.45,-2.31,-1.00,-1.55,1,1,1544363.00
6,28,0,-0.65,0.08,-0.11,0.38,0,1,1559929.00
6,28,1,1.16,-0.24,1.70,1.78,0,0,1563384.00
6,28,2,0.47,0.96,-1.11,0.53,0,0,1569110.00
6,28,3,1.67,-2.17,1.88,-0.24,0,0,1572854.00
6,28,4,1.41,1.52,-1.29,-0.88,0,0,1576450.00
6,28,5,-0.11,1.32,0.29,1.52,0,0,1590790.00
6,28,6,2.54,-1.55,-1.26,1.66,1,0,1594131.00
6,28,7,-1.34,-1.00,2.20,2.36,0,0,1597116.00
6,28,8,0.50,-0.23,-1.28,-0.55,1,1,1603428.00
6,28,9,0.29,0.95,0.37,0.66,0,0,1606511.00
6,29,0,1.17,-1.69,1.93,0.04,0,1,1611421.00
6,29,1,1.31,-0.02,-0.69,0.92,1,0,1614837.00
6,29,2,0.15,2.95,-3.44,0.38,0,0,1618022.00
6,29,3,0.14,1.80,-2.10,-1.47,1,1,1621611.00
6,29,4,-0.82,-0.46,-1.20,2.03,0,0,1624947.00
