participant,task,step,x0,x1,x2,x3,choice,target,time
12,29,0,1.07,0.17,1.36,0.12,0,0,3268419.00
12,29,1,1.12,2.18,-0.97,0.00,0,0,3271562.00
12,29,2,0.11,-0.58,2.20,-1.25,0,0,3274697.00
12,29,3,-0.01,0.26,-2.79,-0.36,1,1,3277919.00
12,29,4,-0.71,1.60,-0.05,0.14,1,0,3282081.00
12,29,5,0.69,1.20,1.20,-1.37,1,0,3285748.00
12,29,6,1.02,0.04,-0.78,-0.98,1,1,3289886.00
12,29,7,0.04,0.54,1.80,1.63,1,0,3293731.00
12,29,8,1.21,0.55,-1.37,-2.35,0,1,3297441.00
12,29,9,0.38,-1.27,-0.09,0.68,1,1,3303914.00
13,0,0,1.21,1.33,-1.24,-2.55,0,0,23779.00
13,0,1,-0.02,-0.32,-0.66,0.31,0,0,25931.00
13,0,2,0.24,-0.74,2.71,-1.57,0,0,28019.00
13,0,3,-0.67,0.43,-1.97,2.87,0,1,30215.00
13,0,4,-1.17,-0.94,0.27,0.48,0,1,32344.00
13,0,5,-2.51,1.45,-0.21,0.30,1,1,34595.00
13,0,6,-1.41,-1.18,0.89,-0.83,1,0,36859.00
13,0,7,-4.14,-0.40,0.25,0.92,0,1,39014.00
13,0,8,0.28,-0.99,0.47,0.10,0,0,41183.00
13,0,9,-0.64,0.27,1.62,-1.05,0,0,43471.00
13,1,0,0.97,0.07,-0.90,-0.88,0,0,51735.00
13,1,1,1.98,-2.06,-2.15,-2.88,0,0,53789.00
13,1,2,2.21,-0.58,-0.78,-3.10,0,0,56043.00
13,1,3,1.24,1.66,1.55,0.15,0,0,58342.00
13,1,4,0.15,-0.37,-1.89,-1.38,0,1,60479.00
13,1,5,-1.15,-2.59,-1.00,2.45,0,1,62886.00
13,1,6,-0.62,-1.44,0.69,-0.07,0,1,65027.00
13,1,7,-0.30,-0.73,-0.85,0.17,0,1,67103.00
13,1,8,-0.26,-1.57,-1.15,-0.02,0,1,69173.00
13,1,9,0.86,1.95,-0.54,0.00,1,0,71678.00
13,2,0,0.11,-1.98,4.51,-2.37,1,0,75443.00
13,2,1,0.41,0.79,0.60,-0.67,1,1,77563.00
13,2,2,-0.30,-0.49,0.89,-1.78,1,1,79626.00
13,2,3,-0.23,-1.03,0.49,-1.85,1,1,81697.00
13,2,4,1.45,-1.31,0.27,-1.40,1,1,83898.00
13,2,5,-1.72,1.50,-0.53,0.07,1,0,85909.00
13,2,6,0.73,0.50,-0.05,-0.35,1,1,88573.00
13,2,7,1.45,1.29,-1.87,1.04,1,1,93821.00
13,2,8,-2.14,0.08,-0.49,-0.14,0,0,99720.00
13,2,9,0.04,1.35,1.16,-1.04,1,0,101946.00
13,3,0,0.81,1.95,1.03,1.65,1,0,110242.00
13,3,1,0.47,0.93,0.91,1.26,1,0,112408.00
13,3,2,0.46,0.14,1.09,-0.87,1,1,114646.00
13,3,3,0.66,-1.65,2.46,-1.71,1,1,116725.00
13,3,4,0.92,1.59,-0.95,0.88,1,0,118852.00
13,3,5,-0.02,-0.72,-0.86,-2.23,1,1,121100.00
13,3,6,1.15,1.33,-0.31,-0.27,1,0,123184.00
13,3,7,-0.92,-2.02,0.96,-2.40,1,1,125364.00
13,3,8,-2.23,-0.66,0.85,-0.70,1,1,127564.00
13,3,9,-1.35,0.79,-1.19,1.22,1,0,130059.00
13,4,0,-0.44,0.28,-1.13,-1.11,1,1,133160.00
13,4,1,-0.54,0.28,-1.70,1.21,1,1,135336.00
13,4,2,-1.16,1.26,1.01,1.91,1,0,137572.00
13,4,3,0.11,-1.83,-0.51,1.05,1,0,139652.00
13,4,4,-2.91,3.66,0.06,-1.18,1,0,141767.00
13,4,5,-1.16,0.26,-2.34,1.89,1,0,143923.00
13,4,6,1.31,-1.52,0.10,-1.24,1,1,146079.00
13,4,7,-2.28,2.37,-2.07,-0.11,1,1,148296.00
13,4,8,0.80,-1.26,-1.18,-1.11,1,1,150339.00
13,4,9,-2.68,0.92,0.02,2.96,1,0,152580.00
13,5,0,0.09,0.08,1.68,0.25,1,1,155885.00
13,5,1,1.71,2.90,-0.98,0.32,1,1,158123.00
13,5,2,0.41,0.73,-0.57,1.22,1,1,160130.00
13,5,3,2.20,0.53,-3.37,-1.95,1,1,162407.00
13,5,4,-2.01,-2.11,0.76,1.10,1,0,164635.00
13,5,5,-0.02,0.24,0.55,1.01,1,0,166643.00
13,5,6,-1.67,-0.95,1.39,0.52,1,0,168903.00
13,5,7,-0.51,-1.57,-1.95,-2.64,1,0,170963.00
13,5,8,-0.36,-1.28,-2.24,-1.06,1,0,173038.00
13,5,9,0.18,-0.89,1.64,-1.58,1,1,175078.00
13,6,0,-0.27,-2.88,-0.27,-4.01,1,1,182476.00
13,6,1,1.45,-0.07,-1.48,-0.86,1,1,184554.00
13,6,2,3.27,0.83,-2.44,-2.42,1,1,186689.00
13,6,3,2.68,3.15,-1.57,-0.23,1,0,188707.00
13,6,4,-0.25,-2.37,0.81,-0.16,1,1,190802.00
13,6,5,0.13,-0.21,-0.28,0.50,1,1,193033.00
13,6,6,-0.08,1.25,-0.37,2.62,1,0,195078.00
13,6,7,2.71,0.18,1.39,-1.70,1,1,197145.00
13,6,8,-0.62,1.04,-0.50,-0.21,1,0,199194.00
13,6,9,0.01,0.37,-1.36,-1.55,1,0,201379.00
13,7,0,0.84,0.37,0.03,-1.13,1,0,209961.00
13,7,1,3.04,1.42,1.30,-1.45,1,0,212082.00
13,7,2,1.72,-0.52,2.70,0.87,1,0,214363.00
13,7,3,1.95,-1.51,-2.07,0.45,1,0,216638.00
13,7,4,1.50,-0.20,-0.79,0.79,1,0,218782.00
13,7,5,-0.48,-2.12,-1.63,-0.17,1,0,220850.00
13,7,6,-2.41,2.19,0.63,-0.49,1,1,223090.00
13,7,7,-0.46,-2.16,-0.42,-1.09,1,0,225512.00
13,7,8,-2.07,-2.73,-1.73,0.92,1,1,227557.00
13,7,9,1.21,1.72,-2.32,-2.82,1,0,229616.00
13,8,0,0.69,0.65,0.99,1.04,1,1,236269.00
13,8,1,-3.12,2.33,-2.38,-2.99,1,0,238291.00
13,8,2,0.09,-0.88,-1.07,1.49,1,0,240373.00
13,8,3,2.32,-0.24,-0.46,2.51,1,1,242494.00
13,8,4,-0.55,0.64,0.48,-0.10,1,1,244745.00
13,8,5,1.56,-1.52,0.64,1.73,1,0,246867.00
13,8,6,-0.54,0.76,-1.58,0.41,1,0,249096.00
13,8,7,0.71,-0.11,2.00,0.93,1,1,251342.00
13,8,8,0.05,0.06,1.01,-0.06,1,1,253380.00
13,8,9,2.25,-1.04,1.63,2.24,1,1,255564.00
13,9,0,-0.26,2.74,2.10,3.02,1,1,259920.00
13,9,1,0.33,1.51,0.51,0.97,1,1,262060.00
13,9,2,-2.54,-3.65,-3.69,-2.87,1,1,264094.00
13,9,3,-1.97,0.23,-0.89,-2.39,1,1,266200.00
13,9,4,-0.78,-0.19,2.42,0.80,1,1,268281.00
13,9,5,-2.24,0.20,0.98,-1.30,1,1,270356.00
13,9,6,0.31,-2.67,-1.13,-0.54,1,0,272468.00
13,9,7,2.41,-1.87,-0.48,0.23,1,0,274716.00
13,9,8,-1.47,0.48,0.71,-0.61,1,1,276837.00
13,9,9,2.03,0.65,1.27,-1.38,1,0,278863.00
13,10,0,0.55,1.57,0.84,0.89,1,0,283184.00
13,10,1,0.87,1.47,-1.31,-0.39,1,1,285444.00
13,10,2,1.64,1.04,2.46,0.18,1,0,287611.00
13,10,3,-1.35,-1.25,-1.29,-0.98,1,1,289713.00
13,10,4,2.13,2.46,0.01,-1.34,1,1,291878.00
13,10,5,-0.71,-1.16,-0.80,-0.52,1,1,293992.00
13,10,6,2.65,0.93,-0.54,-2.89,1,1,296222.00
13,10,7,0.17,0.16,1.47,-0.23,1,1,298289.00
13,10,8,2.65,2.64,0.56,-0.60,1,0,300352.00
13,10,9,-0.38,0.52,-1.35,-0.52,1,1,302392.00
13,11,0,1.80,1.90,1.23,-3.44,1,1,305631.00
13,11,1,-0.07,-0.04,-0.59,0.32,1,0,307714.00
13,11,2,-1.32,0.72,-1.37,0.00,1,0,309986.00
13,11,3,1.38,-2.39,-1.46,0.84,1,1,312191.00
13,11,4,0.43,-0.73,0.05,2.24,1,0,314510.00
13,11,5,0.91,1.65,0.97,-1.54,1,0,316618.00
13,11,6,0.50,2.26,2.53,-3.06,1,1,319078.00
13,11,7,-1.46,0.83,1.04,-0.86,1,1,321342.00
13,11,8,-0.20,-1.40,-1.49,1.43,1,0,323500.00
13,11,9,0.38,-0.44,0.67,-0.38,1,1,325686.00
13,12,0,-3.63,1.65,-0.37,-0.99,1,1,329426.00
13,12,1,0.72,-0.95,0.53,1.23,1,0,331592.00
13,12,2,-1.89,0.54,-1.69,-1.08,1,1,333779.00
13,12,3,-0.78,-0.31,0.48,-0.74,1,1,335818.00
13,12,4,1.15,-1.71,0.97,0.20,1,1,337949.00
13,12,5,0.56,-0.89,1.49,-0.83,1,1,340102.00
13,12,6,0.81,-1.16,0.39,-0.26,1,1,342227.00
13,12,7,4.57,-2.17,0.91,1.76,1,0,344415.00
13,12,8,3.52,-2.77,1.75,0.82,1,0,346445.00
13,12,9,0.38,-1.44,-1.28,-0.75,1,1,348754.00
13,13,0,2.62,-1.65,2.01,3.78,1,0,352798.00
13,13,1,1.08,0.18,1.43,-1.60,1,1,354906.00
13,13,2,1.68,-2.38,-0.14,1.56,1,0,356949.00
13,13,3,-1.68,-2.91,1.46,-1.67,1,0,359073.00
13,13,4,-2.32,1.93,-1.02,-1.28,1,1,361278.00
13,13,5,1.70,-0.50,1.35,1.94,1,0,363425.00
13,13,6,-0.23,-0.88,0.12,2.36,1,0,365731.00
13,13,7,-1.78,0.16,-0.30,-1.36,1,0,368048.00
13,13,8,-2.09,1.18,-0.22,-1.42,1,0,370312.00
13,13,9,1.24,-1.24,0.96,1.18,1,0,372637.00
13,14,0,-0.06,0.30,0.70,0.95,1,0,376894.00
13,14,1,-1.49,1.97,-0.02,0.64,1,1,379430.00
13,14,2,0.42,-0.41,-0.40,1.79,1,0,381541.00
13,14,3,-0.37,0.12,0.98,2.24,1,0,386832.00
13,14,4,0.23,-0.28,-0.83,0.28,1,0,389052.00
13,14,5,-1.72,-0.13,2.55,-0.57,1,1,391180.00
13,14,6,-1.42,3.83,0.31,-0.37,1,1,393448.00
13,14,7,-0.17,-0.36,1.19,1.70,1,0,395656.00
13,14,8,-2.08,0.42,0.40,-2.04,1,1,397814.00
13,14,9,1.08,-1.12,0.57,-1.49,1,0,400049.00
13,15,0,-1.55,0.03,-0.51,-1.18,1,1,406436.00
13,15,1,0.40,2.61,0.13,-0.58,1,0,408728.00
13,15,2,-1.01,2.47,0.28,2.26,1,0,411112.00
13,15,3,-3.54,-0.14,-1.92,1.92,1,0,413736.00
13,15,4,-1.57,1.05,-0.59,0.65,1,0,416258.00
13,15,5,-0.94,-0.32,-0.04,1.87,1,0,419256.00
13,15,6,2.68,-0.72,0.67,0.60,1,0,422043.00
13,15,7,0.57,0.05,0.31,1.09,1,0,424255.00
13,15,8,0.00,-0.31,-0.11,-0.75,1,1,429247.00
13,15,9,0.23,0.21,0.92,0.23,1,0,431363.00
13,16,0,2.24,-0.59,0.86,1.46,1,0,436103.00
13,16,1,-0.21,0.05,-1.07,-1.34,1,1,438555.00
13,16,2,-0.43,0.88,-0.63,0.91,1,1,441509.00
13,16,3,-3.69,-0.46,-1.43,-2.06,1,1,443918.00
13,16,4,-0.11,0.86,-0.98,0.05,1,1,446659.00
13,16,5,-1.05,-1.64,-0.26,-0.09,1,0,448955.00
13,16,6,0.18,0.99,1.09,0.66,1,1,451018.00
13,16,7,1.57,1.46,0.86,0.51,1,1,454108.00
13,16,8,-0.61,-2.61,0.72,0.32,1,0,457799.00
13,16,9,-0.75,0.14,-1.56,-0.70,1,1,460431.00
13,17,0,-1.45,0.63,-0.59,-1.04,1,1,468256.00
13,17,1,-1.82,-0.74,-3.11,-1.27,1,1,470423.00
13,17,2,0.68,1.13,1.99,-2.03,1,0,472597.00
13,17,3,1.20,1.05,-0.24,0.55,1,1,475031.00
13,17,4,-2.26,-0.43,-0.17,-2.06,1,0,477242.00
13,17,5,1.88,0.84,1.45,0.11,1,0,479770.00
13,17,6,-1.28,-3.77,0.35,-1.81,1,0,482347.00
13,17,7,0.42,-0.26,0.08,1.17,1,1,484623.00
13,17,8,-0.84,1.25,0.35,1.28,1,1,486738.00
13,17,9,-0.67,1.51,-2.11,1.83,1,1,488814.00
13,18,0,-1.26,-0.35,-2.08,1.46,1,1,493245.00
13,18,1,-0.45,-1.22,-0.60,1.64,1,1,495469.00
13,18,2,0.92,-0.49,-0.58,1.75,1,1,497853.00
13,18,3,-0.76,-0.21,-0.69,-1.13,1,1,500001.00
13,18,4,-2.22,0.83,-0.98,2.00,1,1,502522.00
13,18,5,1.44,0.48,0.26,0.30,1,0,504814.00
13,18,6,-1.75,-0.84,-0.80,-2.49,1,0,507179.00
13,18,7,-1.31,0.85,-0.55,0.11,1,1,509536.00
13,18,8,-0.32,-0.65,-1.12,1.19,1,1,512065.00
13,18,9,-1.62,1.59,0.32,-1.69,1,0,514365.00
13,19,0,0.40,-0.17,-2.60,-1.25,1,1,519026.00
13,19,1,1.13,-0.44,0.48,-0.75,1,1,521716.00
13,19,2,3.13,-0.06,1.08,-2.89,1,1,525150.00
13,19,3,0.45,-1.41,-1.92,-2.08,1,1,527559.00
13,19,4,0.82,-0.66,0.45,-1.33,1,1,530542.00
13,19,5,-1.25,1.55,1.59,0.46,1,0,532787.00
13,19,6,-2.35,1.16,-0.31,1.68,1,0,535290.00
13,19,7,-1.49,1.60,-0.91,-1.98,1,0,537413.00
13,19,8,-0.33,0.65,-1.25,-0.70,1,1,540499.00
13,19,9,-1.26,-0.06,-1.40,-1.40,1,1,542822.00
13,20,0,1.55,2.04,1.38,0.71,1,0,546726.00
13,20,1,1.34,1.76,1.42,0.15,1,0,548763.00
13,20,2,2.71,1.49,0.67,-1.28,1,0,551088.00
13,20,3,-0.19,-0.60,1.62,-0.43,1,0,553574.00
13,20,4,1.80,-0.20,-1.01,2.10,1,0,555852.00
13,20,5,-1.41,0.30,3.90,-0.31,1,0,558359.00
13,20,6,0.09,-0.11,-2.55,1.73,1,1,560379.00
13,20,7,-1.16,-0.84,-0.78,-1.02,1,1,562785.00
13,20,8,-1.55,1.84,1.38,1.11,1,0,565212.00
13,20,9,0.33,-1.32,-1.24,0.54,1,1,567651.00
13,21,0,1.08,2.72,0.30,3.09,1,1,571855.00
13,21,1,-0.23,-0.62,-2.00,0.23,1,0,574104.00
13,21,2,-0.84,1.34,1.44,1.11,1,1,576224.00
13,21,3,-1.07,-0.81,0.10,0.66,1,1,578635.00
13,21,4,0.94,-0.66,-0.05,0.97,1,1,580699.00
13,21,5,0.02,2.46,0.60,0.46,1,1,582943.00
13,21,6,2.34,4.03,0.07,0.75,1,1,585039.00
13,21,7,-0.65,-3.15,-2.24,-1.20,1,0,587303.00
13,21,8,0.51,0.33,1.06,0.23,1,1,589663.00
13,21,9,2.74,1.78,-1.61,1.81,1,1,591943.00
13,22,0,0.31,-1.01,1.45,0.50,1,1,598951.00
13,22,1,1.26,0.16,0.72,-1.41,1,1,602215.00
13,22,2,-0.89,1.86,-1.14,-2.84,1,1,605451.00
13,22,3,-1.72,0.49,-0.10,-0.09,1,1,607997.00
13,22,4,3.90,2.23,4.04,-2.28,1,1,610285.00
13,22,5,0.20,-0.18,-0.31,-0.72,1,0,612560.00
13,22,6,1.37,-0.71,0.87,0.61,1,0,615908.00
13,22,7,1.72,1.37,2.18,-2.57,1,1,618004.00
13,22,8,-1.56,-2.00,-0.71,1.84,1,0,620107.00
13,22,9,-0.68,-0.30,-0.31,0.31,1,0,622390.00
13,23,0,1.07,0.17,1.36,0.12,1,0,625883.00
13,23,1,1.12,2.18,-0.97,0.00,1,0,628304.00
13,23,2,0.11,-0.58,2.20,-1.25,1,0,630532.00
13,23,3,-0.01,0.26,-2.79,-0.36,1,1,633125.00
13,23,4,-0.71,1.60,-0.05,0.14,1,0,637241.00
13,23,5,0.69,1.20,1.20,-1.37,1,0,639515.00
13,23,6,1.02,0.04,-0.78,-0.98,1,1,641777.00
13,23,7,0.04,0.54,1.80,1.63,1,0,643880.00
13,23,8,1.21,0.55,-1.37,-2.35,1,1,645996.00
13,23,9,0.38,-1.27,-0.09,0.68,1,1,648119.00
13,24,0,0.35,-0.56,-0.57,1.26,1,1,653253.00
13,24,1,0.97,-1.32,-1.76,-2.83,1,1,655434.00
13,24,2,-0.38,-0.66,0.00,1.48,1,1,657689.00
13,24,3,2.32,0.11,-0.65,0.96,1,1,659927.00
13,24,4,-0.23,1.81,0.21,-0.40,1,0,662205.00
13,24,5,1.25,1.49,-1.57,-0.27,1,0,664385.00
13,24,6,0.80,-0.32,-1.55,-0.54,1,1,666638.00
13,24,7,-0.46,0.10,-0.26,-0.96,1,0,669745.00
13,24,8,-1.33,-4.59,-1.36,-2.64,1,1,671897.00
13,24,9,-0.88,0.35,-0.76,-0.10,1,0,673933.00
13,25,0,0.55,2.47,2.96,-3.08,1,1,679529.00
13,25,1,-0.53,1.27,-1.40,-0.88,1,0,681660.00
13,25,2,0.91,1.82,1.23,-1.81,1,1,684144.00
13,25,3,-0.78,-0.57,-1.66,2.16,1,1,686564.00
13,25,4,0.67,-0.79,-0.39,1.23,1,1,688715.00
13,25,5,-0.71,-1.65,-3.10,4.74,1,1,690864.00
13,25,6,0.65,0.62,0.23,0.69,1,1,693196.00
13,25,7,1.37,-0.86,1.84,0.12,1,1,695408.00
13,25,8,1.01,-1.48,-0.24,0.66,1,0,697683.00
13,25,9,-0.96,-3.32,-0.13,2.86,1,1,700018.00
13,26,0,1.55,-0.15,1.26,0.49,0,0,710834.00
13,26,1,-0.37,1.67,-1.53,-1.67,1,1,712860.00
13,26,2,3.93,-1.63,-2.39,-0.67,1,0,715211.00
13,26,3,-2.01,-0.91,1.80,-0.11,1,1,717320.00
13,26,4,3.01,-0.43,-1.92,-2.37,1,1,719656.00
13,26,5,-1.97,1.04,0.75,2.69,1,0,722426.00
13,26,6,1.02,0.01,0.44,0.67,1,0,724891.00
13,26,7,1.46,0.85,-2.94,0.17,1,0,726900.00
13,26,8,1.99,1.49,-1.88,-1.21,1,0,729307.00
13,26,9,-2.26,-0.69,0.31,1.91,1,0,731386.00
13,27,0,-0.34,1.12,-1.42,0.67,1,0,736063.00
13,27,1,-0.29,0.31,-1.31,-0.67,1,0,738483.00
13,27,2,0.23,1.07,-2.64,-0.28,1,0,741285.00
13,27,3,-0.69,-1.58,0.36,-1.92,1,1,743599.00
13,27,4,-2.83,-2.51,0.20,-1.93,1,1,745699.00
13,27,5,1.81,-0.09,1.41,0.23,1,1,748028.00
13,27,6,-1.24,-2.13,0.49,-2.34,1,1,750438.00
13,27,7,0.48,-0.46,0.81,0.40,1,1,752543.00
13,27,8,2.99,2.19,0.83,1.64,1,1,754878.00
13,27,9,-4.16,-2.35,-0.24,-0.73,1,0,757291.00
13,28,0,1.42,-0.40,-0.03,0.61,1,1,762096.00
13,28,1,1.03,0.85,0.37,-1.14,1,1,764239.00
13,28,2,0.42,-0.20,-1.13,2.36,1,0,766942.00
13,28,3,-0.28,2.12,-2.28,2.05,1,1,769354.00
13,28,4,-1.38,0.14,0.09,-1.39,1,0,771727.00
13,28,5,-0.78,-3.50,1.01,0.89,1,0,773753.00
13,28,6,1.56,3.27,0.77,-0.68,1,1,775862.00
13,28,7,1.51,-0.12,1.39,-2.13,1,1,777901.00
13,28,8,-0.11,1.27,0.29,-1.72,1,1,780138.00
13,28,9,-1.56,-1.95,-0.90,0.30,1,0,784775.00
13,29,0,0.50,0.83,-0.37,0.41,1,1,788014.00
13,29,1,1.76,-0.80,-0.13,-1.21,1,1,790291.00
13,29,2,2.31,-2.80,0.80,0.59,1,0,792698.00
13,29,3,0.14,1.74,-1.49,-0.35,1,1,795669.00
13,29,4,1.72,-1.63,-1.96,1.15,1,0,798185.00
13,29,5,-1.38,-1.38,1.94,1.64,1,0,800437.00
13,29,6,1.16,-3.45,-1.02,-0.35,1,0,802486.00
13,29,7,0.06,1.38,-1.18,-2.15,1,1,804710.00
13,29,8,0.04,-0.91,-1.56,-0.38,1,1,808034.00
13,29,9,1.07,-1.25,-1.51,0.21,1,0,810696.00
14,0,0,0.55,1.57,0.84,0.89,0,0,393531.00
14,0,1,0.87,1.47,-1.31,-0.39,1,1,451499.00
14,0,2,1.64,1.04,2.46,0.18,0,0,479662.00
14,0,3,-1.35,-1.25,-1.29,-0.98,1,1,535940.00
14,0,4,2.13,2.46,0.01,-1.34,1,1,561343.00
14,0,5,-0.71,-1.16,-0.80,-0.52,1,1,585376.00
14,0,6,2.65,0.93,-0.54,-2.89,1,1,604232.00
14,0,7,0.17,0.16,1.47,-0.23,1,1,646299.00
14,0,8,2.65,2.64,0.56,-0.60,1,0,670264.00
14,0,9,-0.38,0.52,-1.35,-0.52,1,1,723938.00
14,1,0,-1.26,-0.35,-2.08,1.46,0,1,800701.00
14,1,1,-0.45,-1.22,-0.60,1.64,1,1,852815.00
14,1,2,0.92,-0.49,-0.58,1.75,1,1,876163.00
14,1,3,-0.76,-0.21,-0.69,-1.13,0,1,889308.00
14,1,4,-2.22,0.83,-0.98,2.00,1,1,938550.00
14,1,5,1.44,0.48,0.26,0.30,1,0,965573.00
14,1,6,-1.75,-0.84,-0.80,-2.49,0,0,1022026.00
14,1,7,-1.31,0.85,-0.55,0.11,1,1,1074967.00
14,1,8,-0.32,-0.65,-1.12,1.19,1,1,1131732.00
14,1,9,-1.62,1.59,0.32,-1.69,0,0,1176746.00
14,2,0,-0.44,0.28,-1.13,-1.11,0,1,1364224.00
14,2,1,-0.54,0.28,-1.70,1.21,1,1,1418419.00
14,2,2,-1.16,1.26,1.01,1.91,0,0,1463718.00
14,2,3,0.11,-1.83,-0.51,1.05,1,0,1494569.00
14,2,4,-2.91,3.66,0.06,-1.18,0,0,1527485.00
14,2,5,-1.16,0.26,-2.34,1.89,1,0,1568838.00
14,2,6,1.31,-1.52,0.10,-1.24,0,1,1607615.00
14,2,7,-2.28,2.37,-2.07,-0.11,1,1,1664864.00
14,2,8,0.80,-1.26,-1.18,-1.11,1,1,1691202.00
14,2,9,-2.68,0.92,0.02,2.96,0,0,1726427.00
14,3,0,1.55,2.04,1.38,0.71,0,0,1781021.00
14,3,1,1.34,1.76,1.42,0.15,0,0,1825718.00
14,3,2,2.71,1.49,0.67,-1.28,1,0,1892991.00
14,3,3,-0.19,-0.60,1.62,-0.43,1,0,1991096.00
14,3,4,1.80,-0.20,-1.01,2.10,1,0,2059094.00
14,3,5,-1.41,0.30,3.90,-0.31,0,0,2103245.00
14,3,6,0.09,-0.11,-2.55,1.73,1,1,2147625.00
14,3,7,-1.16,-0.84,-0.78,-1.02,1,1,2176765.00
14,3,8,-1.55,1.84,1.38,1.11,0,0,2207755.00
14,3,9,0.33,-1.32,-1.24,0.54,1,1,2236346.00
14,4,0,-3.63,1.65,-0.37,-0.99,1,1,2371612.00
14,4,1,0.72,-0.95,0.53,1.23,1,0,2416686.00
14,4,2,-1.89,0.54,-1.69,-1.08,1,1,2499633.00
14,4,3,-0.78,-0.31,0.48,-0.74,1,1,2538230.00
14,4,4,1.15,-1.71,0.97,0.20,0,1,2582144.00
14,4,5,0.56,-0.89,1.49,-0.83,0,1,2634292.00
14,4,6,0.81,-1.16,0.39,-0.26,0,1,2709594.00
14,4,7,4.57,-2.17,0.91,1.76,0,0,2753197.00
14,4,8,3.52,-2.77,1.75,0.82,0,0,2767766.00
14,4,9,0.38,-1.44,-1.28,-0.75,1,1,2798947.00
14,5,0,2.62,-1.65,2.01,3.78,1,0,2887680.00
14,5,1,1.08,0.18,1.43,-1.60,0,1,2917586.00
14,5,2,1.68,-2.38,-0.14,1.56,0,0,2964518.00
14,5,3,-1.68,-2.91,1.46,-1.67,1,0,2991319.00
14,5,4,-2.32,1.93,-1.02,-1.28,0,1,3024248.00
14,5,5,1.70,-0.50,1.35,1.94,1,0,3051674.00
14,5,6,-0.23,-0.88,0.12,2.36,1,0,3087136.00
14,5,7,-1.78,0.16,-0.30,-1.36,1,0,3111495.00
14,5,8,-2.09,1.18,-0.22,-1.42,0,0,3146149.00
14,5,9,1.24,-1.24,0.96,1.18,1,0,3169580.00
14,6,0,-0.26,2.74,2.10,3.02,0,1,3238154.00
14,6,1,0.33,1.51,0.51,0.97,1,1,3275785.00
14,6,2,-2.54,-3.65,-3.69,-2.87,1,1,3302420.00
14,6,3,-1.97,0.23,-0.89,-2.39,1,1,3322840.00
14,6,4,-0.78,-0.19,2.42,0.80,1,1,3454749.00
14,6,5,-2.24,0.20,0.98,-1.30,0,1,3527089.00
14,6,6,0.31,-2.67,-1.13,-0.54,1,0,3580901.00
14,6,7,2.41,-1.87,-0.48,0.23,0,0,3601635.00
14,6,8,-1.47,0.48,0.71,-0.61,1,1,3622947.00
14,6,9,2.03,0.65,1.27,-1.38,1,0,3658160.00
14,7,0,0.40,-0.17,-2.60,-1.25,1,1,3719109.00
14,7,1,1.13,-0.44,0.48,-0.75,1,1,3749351.00
14,7,2,3.13,-0.06,1.08,-2.89,1,1,3796908.00
14,7,3,0.45,-1.41,-1.92,-2.08,1,1,3814481.00
14,7,4,0.82,-0.66,0.45,-1.33,1,1,3838340.00
14,7,5,-1.25,1.55,1.59,0.46,0,0,3863658.00
14,7,6,-2.35,1.16,-0.31,1.68,0,0,3889119.00
14,7,7,-1.49,1.60,-0.91,-1.98,1,0,3919742.00
14,7,8,-0.33,0.65,-1.25,-0.70,0,1,3941606.00
14,7,9,-1.26,-0.06,-1.40,-1.40,0,1,3967118.00
14,8,0,0.11,-1.98,4.51,-2.37,0,0,4033055.00
14,8,1,0.41,0.79,0.60,-0.67,0,1,4107776.00
14,8,2,-0.30,-0.49,0.89,-1.78,1,1,4183773.00
14,8,3,-0.23,-1.03,0.49,-1.85,1,1,4200806.00
14,8,4,1.45,-1.31,0.27,-1.40,1,1,4265273.00
14,8,5,-1.72,1.50,-0.53,0.07,1,0,4287256.00
14,8,6,0.73,0.50,-0.05,-0.35,1,1,4323139.00
14,8,7,1.45,1.29,-1.87,1.04,0,1,4344001.00
14,8,8,-2.14,0.08,-0.49,-0.14,1,0,4370371.00
14,8,9,0.04,1.35,1.16,-1.04,1,0,4417750.00
14,9,0,-1.55,0.03,-0.51,-1.18,1,1,4511834.00
14,9,1,0.40,2.61,0.13,-0.58,1,0,4548896.00
14,9,2,-1.01,2.47,0.28,2.26,0,0,4583834.00
14,9,3,-3.54,-0.14,-1.92,1.92,1,0,4611272.00
14,9,4,-1.57,1.05,-0.59,0.65,1,0,4660136.00
14,9,5,-0.94,-0.32,-0.04,1.87,1,0,4723206.00
14,9,6,2.68,-0.72,0.67,0.60,1,0,4728031.00
14,9,7,0.57,0.05,0.31,1.09,0,0,4737284.00
14,9,8,0.00,-0.31,-0.11,-0.75,0,1,4741129.00
14,9,9,0.23,0.21,0.92,0.23,0,0,4744540.00
14,10,0,1.07,0.17,1.36,0.12,0,0,4756225.00
14,10,1,1.12,2.18,-0.97,0.00,0,0,4768778.00
14,10,2,0.11,-0.58,2.20,-1.25,0,0,4780203.00
14,10,3,-0.01,0.26,-2.79,-0.36,1,1,4793323.00
14,10,4,-0.71,1.60,-0.05,0.14,1,0,4808898.00
14,10,5,0.69,1.20,1.20,-1.37,0,0,4818151.00
14,10,6,1.02,0.04,-0.78,-0.98,1,1,4830782.00
14,10,7,0.04,0.54,1.80,1.63,0,0,4841758.00
14,10,8,1.21,0.55,-1.37,-2.35,0,1,4852882.00
14,10,9,0.38,-1.27,-0.09,0.68,1,1,4863467.00
