participant,task,step,x0,x1,x2,x3,choice,target,time
5,3,0,-1.59,1.58,1.95,1.31,1,1,272214.00
5,3,1,-1.25,1.94,2.82,-1.79,1,1,276602.00
5,3,2,0.96,-0.66,0.54,0.70,0,0,280196.00
5,3,3,-0.92,-0.36,2.63,0.12,1,1,283581.00
5,3,4,-0.68,0.66,0.22,-3.03,1,1,287179.00
5,3,5,0.41,0.51,-1.43,-0.09,0,0,289989.00
5,3,6,-2.14,2.13,-0.09,-1.85,1,1,292858.00
5,3,7,0.65,-0.99,0.71,1.09,0,0,296009.00
5,3,8,-0.63,-0.48,1.01,0.63,1,1,298879.00
5,3,9,-0.05,1.50,-1.30,-1.92,1,1,302408.00
5,4,0,0.79,0.75,1.02,-0.80,0,1,307800.00
5,4,1,-1.05,-1.47,-1.61,0.78,0,0,312616.00
5,4,2,-0.19,-1.20,1.39,0.58,0,0,315465.00
5,4,3,-1.91,0.37,0.26,-1.41,0,0,318314.00
5,4,4,-0.61,0.03,0.26,0.19,0,0,320946.00
5,4,5,1.11,-1.64,-0.21,1.92,1,1,323749.00
5,4,6,0.85,-0.15,1.56,1.24,1,1,327167.00
5,4,7,-1.75,-0.04,0.60,0.49,0,0,330371.00
5,4,8,-3.47,-2.00,-1.50,1.88,0,0,333504.00
5,4,9,-1.25,0.17,-0.76,-0.78,0,0,336718.00
5,5,0,-1.53,1.01,-1.36,0.17,1,0,341820.00
5,5,1,-1.04,-0.54,-0.14,-0.22,0,0,344777.00
5,5,2,0.24,-1.27,0.26,-0.08,1,0,348302.00
5,5,3,0.64,1.60,-0.53,2.13,1,1,353865.00
5,5,4,-0.12,-0.22,0.04,-2.88,0,0,357073.00
5,5,5,-2.70,-0.30,-0.72,2.70,0,0,360196.00
5,5,6,-2.77,0.26,-1.07,0.72,0,0,363381.00
5,5,7,1.79,-0.57,2.64,-1.95,1,1,381764.00
5,5,8,-2.01,-1.17,-0.10,-0.11,0,0,384789.00
5,5,9,-0.59,-3.37,2.32,1.10,1,0,387833.00
5,6,0,0.28,0.39,-1.37,0.23,0,0,392615.00
5,6,1,2.15,0.69,1.53,1.60,0,1,395536.00
5,6,2,-2.41,-1.66,1.45,-2.21,1,0,398317.00
5,6,3,2.21,0.31,0.19,0.97,0,1,401023.00
5,6,4,-0.81,1.63,-1.43,0.32,1,0,403883.00
5,6,5,-1.05,-0.79,-0.52,-0.87,0,0,406604.00
5,6,6,-0.04,0.48,-1.39,0.80,0,0,409325.00
5,6,7,-2.72,-1.56,0.85,-2.41,1,0,413793.00
5,6,8,-0.47,0.68,-0.98,-0.85,0,0,416539.00
5,6,9,1.30,0.57,-2.09,0.35,1,1,419621.00
5,7,0,2.15,1.84,-3.41,0.10,0,0,431188.00
5,7,1,1.58,1.31,-2.51,0.64,0,0,434524.00
5,7,2,1.14,1.34,-1.83,0.74,0,0,437819.00
5,7,3,-2.28,-0.03,2.86,-0.76,1,1,441346.00
5,7,4,-0.51,-0.03,0.43,0.35,1,1,445940.00
5,7,5,-1.32,2.15,-1.68,0.31,0,1,450448.00
5,7,6,0.11,-0.46,-0.82,-1.96,1,0,455051.00
5,7,7,-0.47,-0.75,1.37,-0.10,1,0,458068.00
5,7,8,-1.10,0.11,1.10,-1.09,0,1,460795.00
5,7,9,0.28,-0.48,-0.69,-0.12,1,0,463952.00
5,8,0,2.26,-0.62,-0.14,-1.18,0,1,470411.00
5,8,1,-0.02,-2.00,-0.42,-0.66,1,1,473343.00
5,8,2,1.40,-0.30,-0.05,-0.37,1,1,476409.00
5,8,3,-0.73,1.87,0.18,0.29,0,0,479548.00
5,8,4,0.89,-1.73,0.35,0.75,1,1,482745.00
5,8,5,1.27,-1.47,-0.86,0.71,1,1,485740.00
5,8,6,-0.21,-0.39,1.50,0.90,0,0,488976.00
5,8,7,2.46,-1.32,-3.77,0.82,1,1,491877.00
5,8,8,0.18,0.88,-0.34,-1.18,1,0,494824.00
5,8,9,-0.23,0.42,1.67,1.03,0,0,497880.00
5,9,0,1.52,-1.58,-0.18,1.25,1,0,504804.00
5,9,1,0.95,-0.05,0.69,-0.24,1,0,508341.00
5,9,2,0.34,0.80,-1.56,0.75,0,0,511051.00
5,9,3,-2.61,0.89,-0.79,0.11,0,1,514252.00
5,9,4,1.57,-1.43,1.52,-0.13,0,1,517136.00
5,9,5,-1.19,0.25,0.65,2.28,1,1,520006.00
5,9,6,1.07,-0.62,-0.32,0.37,0,0,522942.00
5,9,7,0.75,0.99,-0.66,0.08,1,0,525920.00
5,9,8,-2.31,2.25,-1.23,-1.33,1,0,529062.00
5,9,9,0.37,0.44,-0.14,-1.55,0,0,533478.00
5,10,0,1.73,-1.29,0.72,0.40,0,0,539103.00
5,10,1,1.12,-0.60,1.20,1.30,1,0,541988.00
5,10,2,-0.78,0.66,-0.57,0.31,0,1,544716.00
5,10,3,-0.34,-2.25,-1.09,3.60,0,1,546828.00
5,10,4,0.50,1.98,1.00,0.16,0,0,549274.00
5,10,5,-1.38,0.68,-1.50,-1.33,1,1,552172.00
5,10,6,0.11,1.07,-0.18,-2.72,0,0,556950.00
5,10,7,-0.56,-0.36,-3.05,1.95,0,1,560197.00
5,10,8,-2.14,2.35,-0.63,-2.56,1,1,563150.00
5,10,9,-2.54,1.05,-1.43,-0.84,1,1,566256.00
5,11,0,-1.66,-0.82,0.22,0.07,0,1,571701.00
5,11,1,1.92,-3.32,-0.32,0.38,1,1,574500.00
5,11,2,2.19,-0.97,-0.84,-0.63,0,0,577434.00
5,11,3,0.23,-1.68,-0.16,-1.37,1,1,579757.00
5,11,4,1.16,-0.26,-0.91,-1.48,0,0,582077.00
5,11,5,0.14,0.84,-0.67,1.22,1,0,584351.00
5,11,6,0.03,1.56,2.06,0.13,0,0,586712.00
5,11,7,1.09,-0.10,1.30,3.13,1,0,588994.00
5,11,8,-1.80,0.55,4.57,3.10,0,1,591293.00
5,11,9,-0.33,0.41,-1.30,-0.93,1,1,594422.00
5,12,0,-0.60,-0.16,0.40,-0.25,1,0,601963.00
5,12,1,0.90,0.93,-0.22,1.60,1,1,604300.00
5,12,2,1.01,-1.16,1.28,-2.38,0,1,606601.00
5,12,3,0.46,1.46,1.71,-0.83,1,1,609735.00
5,12,4,1.26,1.75,1.60,0.07,1,1,612660.00
5,12,5,2.19,0.94,2.38,-0.87,1,1,615378.00
5,12,6,1.08,0.34,0.75,-0.12,1,1,618239.00
5,12,7,0.38,1.00,2.20,-0.92,0,1,621672.00
5,12,8,-1.97,0.86,-1.62,1.46,0,0,624416.00
5,12,9,-0.71,-0.51,0.09,-0.02,0,0,627321.00
5,13,0,-0.80,-1.70,1.73,-1.08,0,1,632183.00
5,13,1,0.31,0.00,-1.04,-0.45,0,0,635079.00
5,13,2,-2.02,-0.50,1.18,-0.52,1,1,638010.00
5,13,3,0.41,-1.61,2.61,-0.51,0,1,641172.00
5,13,4,-0.25,-1.62,0.28,-1.61,1,1,645188.00
5,13,5,-3.05,-1.06,2.36,-1.86,1,1,648706.00
5,13,6,-1.08,0.60,0.26,0.68,1,1,651617.00
5,13,7,-0.22,0.08,1.71,2.80,0,1,655469.00
5,13,8,2.64,-1.56,-0.09,0.22,0,0,658904.00
5,13,9,-1.50,-0.09,2.10,3.11,1,1,664332.00
5,14,0,0.04,-0.51,0.78,-0.83,1,1,669323.00
5,14,1,0.00,-1.02,0.72,-0.41,1,1,673548.00
5,14,2,2.06,2.00,-2.67,1.91,0,0,676283.00
5,14,3,0.66,0.83,-1.18,1.00,1,0,679103.00
5,14,4,-0.86,-0.18,0.92,-0.48,1,1,682126.00
5,14,5,0.38,2.11,-1.88,2.38,0,0,685091.00
5,14,6,2.03,0.26,0.41,-1.14,0,0,688026.00
5,14,7,-0.98,-2.35,2.66,-1.42,1,1,691028.00
5,14,8,0.50,0.48,-0.91,-0.26,0,0,693882.00
5,14,9,1.11,4.60,-0.31,4.06,0,0,696946.00
5,15,0,-0.39,1.71,1.58,-1.42,1,1,701742.00
5,15,1,1.89,-1.86,-0.84,1.60,0,0,704613.00
5,15,2,1.96,-3.72,-2.58,1.84,0,0,707314.00
5,15,3,0.19,-3.63,-2.09,1.19,1,0,712007.00
5,15,4,0.10,-0.46,-0.71,1.05,1,1,715102.00
5,15,5,-0.83,2.84,-0.03,-0.51,0,1,717946.00
5,15,6,-1.90,1.22,-0.50,0.39,1,1,721104.00
5,15,7,-0.37,0.38,-0.61,-0.08,1,1,723970.00
5,15,8,1.32,-1.20,-0.97,0.60,0,0,727167.00
5,15,9,1.77,-2.05,-1.52,1.35,0,0,730056.00
5,16,0,0.02,-0.11,0.66,2.57,0,0,735318.00
5,16,1,-1.42,-0.10,-1.55,-2.27,1,1,738793.00
5,16,2,-1.98,0.43,1.75,1.15,1,1,742043.00
5,16,3,-1.30,2.00,1.86,-1.06,1,1,745432.00
5,16,4,0.79,-0.24,2.16,0.99,0,0,748548.00
5,16,5,1.45,0.18,-0.69,0.33,0,0,751678.00
5,16,6,-0.02,0.27,0.13,0.02,1,1,755493.00
5,16,7,0.56,1.01,-2.39,0.87,0,1,758480.00
5,16,8,0.69,1.77,0.79,-0.71,0,0,761228.00
5,16,9,1.62,-1.13,-1.70,1.89,0,0,764321.00
5,17,0,-1.50,2.35,-0.11,0.20,1,0,769348.00
5,17,1,0.27,0.77,0.12,-0.63,0,1,772641.00
5,17,2,1.41,-0.63,-0.34,-1.91,1,1,775530.00
5,17,3,-0.82,-2.00,-0.17,2.20,0,0,778355.00
5,17,4,0.84,-0.20,1.97,0.57,1,1,781147.00
5,17,5,1.55,-1.31,-2.02,-0.62,1,1,784212.00
5,17,6,-0.58,-0.03,-1.16,-1.40,0,0,787249.00
5,17,7,0.61,0.60,-0.86,-0.91,1,1,790217.00
5,17,8,0.84,-0.53,-1.30,-0.96,1,1,793744.00
5,17,9,0.21,1.36,1.21,0.81,1,1,796818.00
5,18,0,-1.17,-0.16,0.73,-1.23,0,0,801443.00
5,18,1,3.04,-2.48,1.19,-2.92,1,1,804271.00
5,18,2,0.25,-0.28,0.00,0.23,0,1,807024.00
5,18,3,-1.68,-2.60,0.97,-0.54,0,0,810353.00
5,18,4,2.41,1.34,-0.79,-1.97,1,1,813355.00
5,18,5,-0.40,-2.53,0.15,-1.67,0,1,816728.00
5,18,6,-1.54,1.82,-1.77,1.62,0,0,819793.00
5,18,7,0.56,2.67,-1.89,1.23,1,0,823101.00
5,18,8,-0.82,-1.52,3.00,0.26,0,0,826365.00
5,18,9,-1.22,-1.26,0.18,1.82,0,0,829463.00
5,19,0,0.21,-0.13,0.29,0.65,0,0,834570.00
5,19,1,-1.60,-1.34,2.52,1.47,1,1,837423.00
5,19,2,1.27,0.40,-0.50,-1.75,0,0,840673.00
5,19,3,1.82,0.74,-1.81,-1.67,0,0,843515.00
5,19,4,0.27,0.20,1.20,1.08,0,1,853870.00
5,19,5,0.26,-0.25,0.66,0.25,0,0,858279.00
5,19,6,-0.83,-0.14,0.80,0.50,1,1,877032.00
5,19,7,0.21,-1.33,0.58,0.87,0,0,917827.00
5,19,8,-1.30,-1.71,1.53,2.32,1,0,920927.00
5,19,9,-0.32,-1.38,0.58,0.47,1,0,924070.00
5,20,0,-1.49,1.49,-1.75,1.42,1,1,929731.00
5,20,1,-1.88,0.64,0.01,1.31,1,1,932655.00
5,20,2,-0.63,-0.21,0.65,-2.01,1,0,935702.00
5,20,3,-1.66,1.29,-1.33,2.35,0,1,939656.00
5,20,4,-2.21,2.89,-2.23,-0.02,1,1,942667.00
5,20,5,-1.22,-1.49,0.33,0.78,1,1,945580.00
5,20,6,-0.56,1.20,-1.61,1.66,0,1,948676.00
5,20,7,-1.59,-0.52,-1.06,1.04,1,1,951650.00
5,20,8,-0.73,0.40,-0.35,2.16,1,1,954723.00
5,20,9,1.46,1.23,1.48,1.84,1,1,957516.00
5,21,0,-0.10,1.12,-1.54,-0.36,0,1,962539.00
5,21,1,-1.99,2.69,-0.50,-1.87,1,1,966040.00
5,21,2,0.04,0.30,1.31,0.34,0,1,971945.00
5,21,3,-0.77,-1.36,1.44,-0.53,1,1,975553.00
5,21,4,-1.05,-1.47,0.42,-1.99,1,1,978600.00
5,21,5,1.09,-1.64,-0.55,-1.09,0,0,982080.00
5,21,6,0.47,2.01,-0.97,-2.10,0,1,1001264.00
5,21,7,2.07,0.75,2.97,2.88,0,0,1004373.00
5,21,8,-0.71,-0.08,1.91,0.49,1,1,1007374.00
5,21,9,-1.45,-0.68,2.37,-0.53,1,1,1010693.00
5,22,0,-0.29,0.75,0.97,1.57,1,1,1016355.00
5,22,1,2.41,-2.12,2.50,1.81,0,0,1019236.00
5,22,2,1.38,-0.40,0.66,-0.09,0,0,1022238.00
5,22,3,1.18,0.33,2.54,1.73,0,1,1025223.00
5,22,4,1.11,-1.97,-1.83,-1.26,0,0,1028272.00
5,22,5,-1.60,-0.36,-1.29,-0.04,1,1,1032185.00
5,22,6,1.71,1.35,1.80,2.44,0,1,1035117.00
5,22,7,0.94,-2.55,-1.89,-1.03,0,0,1040070.00
5,22,8,0.20,-0.64,0.80,1.95,0,1,1043552.00
5,22,9,1.58,1.57,0.90,-2.19,1,0,1049398.00
5,23,0,-4.40,1.08,0.70,-2.67,1,0,1054679.00
5,23,1,-0.08,0.78,-0.86,0.39,0,0,1058018.00
5,23,2,0.19,2.12,-0.15,-1.44,0,0,1061406.00
5,23,3,0.91,0.49,-1.06,-0.59,0,1,1064903.00
5,23,4,1.24,3.28,-0.98,-0.06,1,0,1068124.00
5,23,5,-0.22,0.33,1.40,-1.73,1,0,1071489.00
5,23,6,0.40,1.65,-0.26,0.64,0,0,1074767.00
5,23,7,1.09,-1.63,-1.66,2.16,0,1,1078168.00
5,23,8,-0.47,2.03,-2.50,0.83,0,0,1081750.00
5,23,9,0.84,-2.11,3.43,-0.72,1,1,1084976.00
5,24,0,-0.82,0.30,-0.53,-0.32,1,1,1090126.00
5,24,1,-0.41,-0.81,-0.74,-1.06,0,1,1093225.00
5,24,2,1.13,-0.19,1.34,0.84,1,0,1099547.00
5,24,3,-1.58,-0.55,2.55,-0.55,0,0,1102402.00
5,24,4,-1.22,0.69,-0.91,-1.05,0,1,1107384.00
5,24,5,-0.21,0.04,0.43,2.09,1,0,1110311.00
5,24,6,0.98,-0.66,0.48,0.02,0,0,1112761.00
5,24,7,1.13,-1.37,1.28,2.70,1,0,1115735.00
5,24,8,-0.16,0.72,-0.92,-0.12,0,1,1118246.00
5,24,9,-1.01,-1.82,1.72,-1.59,1,0,1120976.00
5,25,0,-0.52,-0.84,0.53,1.45,0,1,1125873.00
5,25,1,-2.14,1.70,1.18,1.53,1,0,1128721.00
5,25,2,-1.62,-0.19,-1.43,0.49,0,0,1131757.00
5,25,3,2.06,1.00,-0.18,-1.33,1,1,1134734.00
5,25,4,-0.85,-0.15,-0.68,-1.86,0,0,1137437.00
5,25,5,-0.61,-1.23,1.03,0.24,0,1,1140424.00
5,25,6,-0.57,-2.79,0.28,-0.83,1,1,1143222.00
5,25,7,-1.87,1.46,1.28,-0.23,0,0,1145943.00
5,25,8,-2.03,1.09,1.70,0.63,0,0,1149425.00
5,25,9,-4.12,3.02,1.47,1.42,0,0,1151942.00
5,26,0,0.71,-1.00,-0.57,0.78,1,0,1156671.00
5,26,1,-1.36,1.74,0.19,-0.45,0,1,1160045.00
5,26,2,-0.11,0.96,-0.54,-0.64,1,0,1163280.00
5,26,3,-0.61,0.56,-1.59,-0.13,0,1,1166187.00
5,26,4,-1.78,1.36,1.28,-1.45,0,1,1169631.00
5,26,5,0.27,0.93,2.02,0.01,0,0,1172737.00
5,26,6,1.90,-1.68,-2.32,0.86,0,0,1175722.00
5,26,7,-0.65,0.05,0.09,-0.06,1,1,1178891.00
5,26,8,0.99,-0.28,-1.48,0.17,0,0,1182334.00
5,26,9,-0.27,0.25,1.44,0.90,1,0,1185743.00
5,27,0,0.73,0.28,-0.27,-0.68,0,0,1190835.00
5,27,1,0.48,-0.95,0.08,-0.55,1,0,1193848.00
5,27,2,0.53,-0.49,0.01,-1.52,1,0,1196919.00
5,27,3,1.25,1.32,-0.02,-1.68,0,0,1199923.00
5,27,4,-0.66,-0.87,0.05,-0.44,1,0,1202751.00
5,27,5,-1.05,1.25,-1.49,-0.72,0,1,1206169.00
5,27,6,0.62,-2.16,0.76,0.55,0,0,1209211.00
5,27,7,3.56,-1.93,4.18,-0.28,1,0,1212461.00
5,27,8,0.66,1.17,0.43,-0.98,0,1,1215284.00
5,27,9,2.00,-0.96,2.23,-2.42,0,0,1218170.00
5,28,0,1.16,-0.28,-1.42,0.01,0,1,1223461.00
5,28,1,0.86,2.35,2.09,-0.43,1,1,1226354.00
5,28,2,-0.11,1.51,-0.09,-0.63,0,1,1228942.00
5,28,3,0.60,0.71,0.92,0.71,1,1,1232580.00
5,28,4,1.21,-0.26,-0.05,0.12,1,1,1235817.00
5,28,5,3.00,-1.19,2.10,1.48,1,1,1238777.00
5,28,6,0.52,0.16,-0.70,-1.34,0,1,1241872.00
5,28,7,-1.07,0.10,-1.80,-1.99,0,0,1245641.00
5,28,8,-1.47,0.60,-1.58,1.42,0,0,1248601.00
5,28,9,-0.61,2.30,0.30,1.11,1,1,1251774.00
5,29,0,-1.19,-0.72,0.77,0.69,1,1,1256389.00
5,29,1,3.08,-0.65,0.85,0.52,0,0,1260103.00
5,29,2,-0.56,2.04,0.92,1.34,1,0,1263227.00
5,29,3,0.47,-1.31,0.94,-0.86,1,1,1266370.00
5,29,4,3.32,-2.04,-0.14,-0.89,0,0,1269649.00
5,29,5,3.02,0.26,-0.22,0.58,1,0,1272474.00
5,29,6,-0.95,0.38,2.75,0.91,0,1,1275449.00
5,29,7,0.67,-1.27,-1.59,-1.85,0,1,1278347.00
5,29,8,-0.24,-0.22,-1.31,-2.82,0,1,1282317.00
5,29,9,2.09,2.26,1.19,2.39,1,0,1285423.00
6,0,0,0.79,0.75,1.02,-0.80,0,1,395791.00
6,0,1,-1.05,-1.47,-1.61,0.78,0,0,403600.00
6,0,2,-0.19,-1.20,1.39,0.58,0,0,422588.00
6,0,3,-1.91,0.37,0.26,-1.41,0,0,433799.00
6,0,4,-0.61,0.03,0.26,0.19,1,0,449440.00
6,0,5,1.11,-1.64,-0.21,1.92,0,1,456830.00
6,0,6,0.85,-0.15,1.56,1.24,1,1,466987.00
6,0,7,-1.75,-0.04,0.60,0.49,0,0,485111.00
6,0,8,-3.47,-2.00,-1.50,1.88,0,0,489961.00
6,0,9,-1.25,0.17,-0.76,-0.78,0,0,498108.00
6,1,0,-1.82,-2.36,1.75,3.19,1,0,508980.00
6,1,1,0.74,1.13,0.34,-2.19,1,1,521591.00
6,1,2,1.52,0.61,2.87,-1.36,1,1,529061.00
6,1,3,2.20,4.40,2.18,-2.29,1,1,535260.00
6,1,4,1.60,-0.94,-0.75,0.30,1,1,543770.00
6,1,5,1.26,-0.70,-0.08,1.26,1,1,551150.00
6,1,6,-0.46,-0.78,-0.89,0.40,0,0,564671.00
6,1,7,-1.14,-2.08,0.20,2.90,0,0,571823.00
6,1,8,0.51,1.11,0.69,-1.08,1,1,580293.00
6,1,9,-0.81,-1.01,-0.95,0.99,0,0,585142.00
6,2,0,-0.29,0.75,0.97,1.57,1,1,597742.00
6,2,1,2.41,-2.12,2.50,1.81,0,0,604743.00
6,2,2,1.38,-0.40,0.66,-0.09,0,0,609651.00
6,2,3,1.18,0.33,2.54,1.73,0,1,615672.00
6,2,4,1.11,-1.97,-1.83,-1.26,0,0,621083.00
6,2,5,-1.60,-0.36,-1.29,-0.04,1,1,629932.00
6,2,6,1.71,1.35,1.80,2.44,0,1,634462.00
6,2,7,0.94,-2.55,-1.89,-1.03,1,0,647450.00
6,2,8,0.20,-0.64,0.80,1.95,0,1,654806.00
6,2,9,1.58,1.57,0.90,-2.19,0,0,658424.00
6,3,0,-3.71,2.19,-0.27,0.24,1,1,665964.00
6,3,1,-0.79,-0.96,-0.30,-0.62,1,1,670224.00
6,3,2,-0.73,-0.08,-1.27,-0.05,1,1,675264.00
6,3,3,1.35,-1.59,-0.58,-1.58,0,1,679074.00
6,3,4,0.55,-2.01,1.21,-1.48,1,1,684494.00
6,3,5,-1.09,1.65,-1.41,2.20,1,1,691324.00
6,3,6,-1.94,-1.31,1.36,0.14,1,1,696653.00
6,3,7,-1.20,2.82,-0.21,2.76,1,0,706522.00
6,3,8,0.85,-2.12,2.40,0.17,0,0,714475.00
6,3,9,-0.44,2.52,-1.70,2.34,0,0,721135.00
6,4,0,-1.50,2.35,-0.11,0.20,1,0,727825.00
6,4,1,0.27,0.77,0.12,-0.63,1,1,732674.00
6,4,2,1.41,-0.63,-0.34,-1.91,1,1,737103.00
6,4,3,-0.82,-2.00,-0.17,2.20,0,0,740855.00
6,4,4,0.84,-0.20,1.97,0.57,1,1,745195.00
6,4,5,1.55,-1.31,-2.02,-0.62,0,1,753078.00
6,4,6,-0.58,-0.03,-1.16,-1.40,0,0,758605.00
6,4,7,0.61,0.60,-0.86,-0.91,1,1,764185.00
6,4,8,0.84,-0.53,-1.30,-0.96,1,1,769495.00
6,4,9,0.21,1.36,1.21,0.81,1,1,774146.00
6,5,0,-0.82,0.30,-0.53,-0.32,0,1,782326.00
6,5,1,-0.41,-0.81,-0.74,-1.06,0,1,786975.00
6,5,2,1.13,-0.19,1.34,0.84,1,0,792246.00
6,5,3,-1.58,-0.55,2.55,-0.55,1,0,797534.00
6,5,4,-1.22,0.69,-0.91,-1.05,1,1,804285.00
6,5,5,-0.21,0.04,0.43,2.09,1,0,810025.00
6,5,6,0.98,-0.66,0.48,0.02,0,0,818796.00
6,5,7,1.13,-1.37,1.28,2.70,0,0,823716.00
6,5,8,-0.16,0.72,-0.92,-0.12,0,1,828726.00
6,5,9,-1.01,-1.82,1.72,-1.59,1,0,834328.00
6,6,0,0.73,0.28,-0.27,-0.68,0,0,843448.00
6,6,1,0.48,-0.95,0.08,-0.55,1,0,847359.00
6,6,2,0.53,-0.49,0.01,-1.52,0,0,853847.00
6,6,3,1.25,1.32,-0.02,-1.68,0,0,857875.00
6,6,4,-0.66,-0.87,0.05,-0.44,1,0,861857.00
6,6,5,-1.05,1.25,-1.49,-0.72,1,1,868447.00
6,6,6,0.62,-2.16,0.76,0.55,0,0,875117.00
6,6,7,3.56,-1.93,4.18,-0.28,0,0,880328.00
6,6,8,0.66,1.17,0.43,-0.98,0,1,884018.00
6,6,9,2.00,-0.96,2.23,-2.42,0,0,888569.00
6,7,0,-4.40,1.08,0.70,-2.67,1,0,894917.00
6,7,1,-0.08,0.78,-0.86,0.39,1,0,899089.00
6,7,2,0.19,2.12,-0.15,-1.44,1,0,903069.00
6,7,3,0.91,0.49,-1.06,-0.59,0,1,907009.00
6,7,4,1.24,3.28,-0.98,-0.06,1,0,911767.00
6,7,5,-0.22,0.33,1.40,-1.73,1,0,919870.00
6,7,6,0.40,1.65,-0.26,0.64,1,0,925368.00
6,7,7,1.09,-1.63,-1.66,2.16,1,1,933559.00
6,7,8,-0.47,2.03,-2.50,0.83,0,0,941351.00
6,7,9,0.84,-2.11,3.43,-0.72,1,1,946507.00
6,8,0,0.04,-0.51,0.78,-0.83,0,1,957680.00
6,8,1,0.00,-1.02,0.72,-0.41,1,1,964100.00
6,8,2,2.06,2.00,-2.67,1.91,0,0,969572.00
6,8,3,0.66,0.83,-1.18,1.00,0,0,975290.00
6,8,4,-0.86,-0.18,0.92,-0.48,1,1,980120.00
6,8,5,0.38,2.11,-1.88,2.38,0,0,983869.00
6,8,6,2.03,0.26,0.41,-1.14,0,0,987790.00
6,8,7,-0.98,-2.35,2.66,-1.42,1,1,991920.00
6,8,8,0.50,0.48,-0.91,-0.26,0,0,996161.00
6,8,9,1.11,4.60,-0.31,4.06,0,0,1000200.00
6,9,0,0.02,-0.11,0.66,2.57,1,0,1011830.00
6,9,1,-1.42,-0.10,-1.55,-2.27,1,1,1019450.00
6,9,2,-1.98,0.43,1.75,1.15,1,1,1025400.00
6,9,3,-1.30,2.00,1.86,-1.06,1,1,1030809.00
6,9,4,0.79,-0.24,2.16,0.99,0,0,1035682.00
6,9,5,1.45,0.18,-0.69,0.33,0,0,1040250.00
6,9,6,-0.02,0.27,0.13,0.02,1,1,1047252.00
6,9,7,0.56,1.01,-2.39,0.87,0,1,1052111.00
6,9,8,0.69,1.77,0.79,-0.71,0,0,1057091.00
6,9,9,1.62,-1.13,-1.70,1.89,0,0,1060761.00
6,10,0,1.73,-1.29,0.72,0.40,0,0,1067300.00
6,10,1,1.12,-0.60,1.20,1.30,0,0,1072163.00
6,10,2,-0.78,0.66,-0.57,0.31,1,1,1077392.00
6,10,3,-0.34,-2.25,-1.09,3.60,1,1,1081602.00
6,10,4,0.50,1.98,1.00,0.16,0,0,1085491.00
6,10,5,-1.38,0.68,-1.50,-1.33,1,1,1089911.00
6,10,6,0.11,1.07,-0.18,-2.72,0,0,1094312.00
6,10,7,-0.56,-0.36,-3.05,1.95,1,1,1099562.00
6,10,8,-2.14,2.35,-0.63,-2.56,1,1,1104153.00
6,10,9,-2.54,1.05,-1.43,-0.84,1,1,1108280.00
6,11,0,-1.17,-0.16,0.73,-1.23,1,0,1116164.00
6,11,1,3.04,-2.48,1.19,-2.92,1,1,1120596.00
6,11,2,0.25,-0.28,0.00,0.23,1,1,1124823.00
6,11,3,-1.68,-2.60,0.97,-0.54,0,0,1128732.00
6,11,4,2.41,1.34,-0.79,-1.97,1,1,1132292.00
6,11,5,-0.40,-2.53,0.15,-1.67,0,1,1135863.00
6,11,6,-1.54,1.82,-1.77,1.62,0,0,1141702.00
6,11,7,0.56,2.67,-1.89,1.23,1,0,1145372.00
6,11,8,-0.82,-1.52,3.00,0.26,0,0,1150703.00
6,11,9,-1.22,-1.26,0.18,1.82,0,0,1153973.00
6,12,0,-0.80,-1.70,1.73,-1.08,0,1,1160304.00
6,12,1,0.31,0.00,-1.04,-0.45,0,0,1164474.00
6,12,2,-2.02,-0.50,1.18,-0.52,1,1,1167665.00
6,12,3,0.41,-1.61,2.61,-0.51,0,1,1172963.00
6,12,4,-0.25,-1.62,0.28,-1.61,1,1,1182784.00
6,12,5,-3.05,-1.06,2.36,-1.86,1,1,1186031.00
6,12,6,-1.08,0.60,0.26,0.68,1,1,1188964.00
6,12,7,-0.22,0.08,1.71,2.80,1,1,1194435.00
6,12,8,2.64,-1.56,-0.09,0.22,0,0,1197784.00
6,12,9,-1.50,-0.09,2.10,3.11,1,1,1201784.00
6,13,0,1.16,-0.28,-1.42,0.01,0,1,1208105.00
6,13,1,0.86,2.35,2.09,-0.43,1,1,1211405.00
6,13,2,-0.11,1.51,-0.09,-0.63,0,1,1214489.00
6,13,3,0.60,0.71,0.92,0.71,1,1,1217983.00
6,13,4,1.21,-0.26,-0.05,0.12,1,1,1222485.00
6,13,5,3.00,-1.19,2.10,1.48,1,1,1226475.00
6,13,6,0.52,0.16,-0.70,-1.34,1,1,1230925.00
6,13,7,-1.07,0.10,-1.80,-1.99,0,0,1235354.00
6,13,8,-1.47,0.60,-1.58,1.42,0,0,1239404.00
6,13,9,-0.61,2.30,0.30,1.11,0,1,1244085.00
6,14,0,-0.39,1.71,1.58,-1.42,0,1,1251205.00
6,14,1,1.89,-1.86,-0.84,1.60,0,0,1255264.00
6,14,2,1.96,-3.72,-2.58,1.84,0,0,1258746.00
6,14,3,0.19,-3.63,-2.09,1.19,1,0,1263445.00
6,14,4,0.10,-0.46,-0.71,1.05,0,1,1268036.00
6,14,5,-0.83,2.84,-0.03,-0.51,1,1,1272895.00
6,14,6,-1.90,1.22,-0.50,0.39,1,1,1276723.00
6,14,7,-0.37,0.38,-0.61,-0.08,1,1,1280326.00
6,14,8,1.32,-1.20,-0.97,0.60,0,0,1283586.00
